alpha_0,alpha_1,beta_0,beta_1,sigma
-0.0037622990724909618,0.04948615472599954,0.226073230787306,0.19493887128457651,0.011897552774245219
-0.0059164620292091056,0.053641805366159194,0.24294435468103476,0.24212376623230145,0.010583308504549969
-0.0032210380435651214,0.2754478114752022,-0.01002046714788232,0.596095599398041,0.010732110208933053
-0.003713936342733881,0.11523399042361294,0.13935779802211828,0.28910727776207573,0.010693793313555754
-0.004136282377373816,0.23098297904709653,0.05446888890927731,0.5000360801362327,0.010126632871282
-0.004504303312617218,0.07063832916612597,0.21081628986153128,0.33099430761857573,0.009928662723879272
-0.003786853834058441,0.2838145672581116,0.1278724007231259,0.3946872905604101,0.013571755026835934
-0.00259644957046962,0.024206363567273226,0.07601433365742923,0.46622402390623,0.009229113724755142
-0.0056488360698052865,0.17602657720026033,0.12786635694949727,0.41850298775628214,0.00813902362278561
-0.001260010356358832,0.31217912555509075,0.12392514209221159,0.3801961780941282,0.011307602136242864
-0.00559373289094571,0.057576149005281074,0.1473979599961991,0.4191918054038593,0.009557220543102403
-0.00154373729698403,0.26340469038662706,0.09722217367789955,0.47661634425579147,0.01092819651691658
-0.00024373620328700557,0.27703921445088303,0.10927568952301309,0.3654936875662213,0.011146410991455545
-0.005860359111770828,0.13446734014551792,0.1526487462301261,0.4204158625743414,0.010110270187361122
-0.0025878486657699823,0.17000516530818394,0.04257662753147136,0.476777969511091,0.010041435586118643
-0.00404204353676285,0.15941158163521713,0.07811251660667924,0.5483577244511468,0.011079398138769765
-0.0037321173477357864,0.16417948740843705,0.028023574650359262,0.5295666800098147,0.00982262832028388
-0.004306031609316004,0.037486022869153535,0.1559149717991661,0.32366006145058634,0.011150698301246043
-0.0022559401297780075,0.09312558824752905,0.09402239013800162,0.323647542017071,0.011841191758133997
-0.003572566090309656,0.08237996092163824,0.08918773714936677,0.557194636439096,0.011167882033859468
-0.004263281066256024,0.18705323520536563,0.1341432140016591,0.39070296604586746,0.011251973242369517
-0.004514463433353692,0.40851858274408354,0.2777390506317533,0.3331474273223511,0.01197949076311306
-0.004941931260260032,0.42376324381265396,0.21389114251364355,0.2294688853003873,0.011079430085619728
-0.0029796918235601927,-0.07555336197107441,-0.038374528573638475,0.5504532541132031,0.010948794045892418
-0.0050242195802217065,0.4100408365911835,0.17791289676596542,0.37122201476923145,0.010392941215324145
-0.0056709610934887866,0.002892949499300518,0.15019021888649878,0.3742242000875074,0.011358515374433213
-0.0017651300133977625,0.24168751267628763,0.12487861156184232,0.3188729703926063,0.009794114172835357
-0.004944837716297023,0.099682124798994,0.10618195620245983,0.546977747847369,0.010484355253914852
-0.002216942272790611,0.16403713195015474,0.20973255907035723,0.30308648668718635,0.009383465064028906
-0.003526993979614288,0.29755697720596136,-0.05613040400978441,0.6346994641719222,0.011412244688574536
-0.003437111440497673,0.28145856785754014,-0.03820879352253553,0.6378617398742177,0.011437960996321595
-0.004279506144506265,0.11592784873734385,0.1304307454563388,0.37249211826995077,0.009557307644933054
-0.003230024859237472,0.21448482311002923,0.03386381022397833,0.4815573379075201,0.0116532397641032
-0.004501582656916335,0.19359219252605359,0.1406171860515507,0.3797113917937213,0.008549882801645243
-0.0029874333333554546,0.11837944186207909,0.09864832162063572,0.5587060494200465,0.01207963084610076
-0.00021669704363663168,0.24024545165777342,0.060583376933661615,0.41079048731543794,0.011467318136545768
-0.002019269572627549,0.20249295564552963,0.0925678901979956,0.45211629567461914,0.010395314490091437
-0.003760862021602468,0.13580146484037026,0.08567884760355106,0.4417344630052252,0.010061825628717273
-0.0034751834206833477,0.186417061784707,0.07548058085374276,0.4503273023276385,0.010015772926978275
-0.0033790865444482733,0.1995466764489819,0.08461952914974737,0.43172824620256156,0.010308941426211794
-0.003114240494886331,0.20396223752218343,0.09743537373163094,0.43812629899040484,0.010259675563479922
-0.003166986117278225,0.14313639081143495,0.06551016749134829,0.4718295388357279,0.010172866799882755
-0.00371002736538359,0.07323085519101466,0.08322707544059749,0.479753680304637,0.010525036467256903
-0.004164135572814779,0.0775414508966489,0.05089694954522734,0.4589397253865912,0.010129235224789403
-0.004164135572814779,0.0775414508966489,0.05089694954522734,0.4589397253865912,0.010129235224789403
-0.004257356658953318,0.07942404499916209,0.05153438856028789,0.4565914047350365,0.010130101717584501
-0.001890831660038351,0.19937658979380368,0.14136971896230804,0.398483995254677,0.009646273797713767
-0.0029002431621565562,0.26833319782389076,0.10510497606440802,0.33241864325441883,0.009892411212787134
-0.003252691721389078,0.2386207871912475,0.1287395133103122,0.3535853226171949,0.01012035744287181
