alpha_0,alpha_1,beta_0,$\sigma$
0.013629375515207705,0.10816454915554997,0.23135483908230414,0.013251417130814715
0.007780337282155864,0.3448961600724662,0.1654987928350253,0.012405894534868801
0.008080148303168144,0.45943096249362464,0.16498305935282997,0.012335837615486182
0.011010812411858365,0.3455951871353245,0.22598335931360866,0.015055797926040435
0.007864931315417874,0.22514443714788018,0.20838859506893334,0.013764790733688161
0.009187365793504996,0.24275140886034066,0.18092296624567922,0.012441575457013599
0.011459701622987222,0.23326416095751626,0.19579792400943052,0.013543632897981654
0.005285001531488261,0.16145155317806179,0.1419789037748797,0.013343793326654458
0.012721004647289157,0.20212462133972578,0.22105116343468584,0.014191701177598123
0.007595810782629015,0.4103152351642233,0.22635755219441023,0.01379068164182911
0.009709922685344798,0.15091599850157963,0.19283928828437397,0.015997620430274556
0.004027412826357977,0.5007456500208465,0.1950838160898171,0.013170046657948567
0.0062644813574287425,0.3689354014311344,0.33241755988599164,0.013566536006086111
0.011447386846360484,-0.0061191563114414435,0.17336058264527815,0.014722306189732897
0.009919156504407207,0.06611120241933485,0.13561184530596376,0.015646754381726156
0.004160399299200104,0.6235025190862504,0.2511825520634781,0.015476959818824215
0.00736520475482197,0.41151109946082415,0.17648290291463845,0.013373577984418046
0.010809322773679414,0.3485445787748726,0.24245829824553283,0.013035185651132377
0.004317854797597151,0.5260418075498345,0.18151708744878525,0.01313702857429154
0.0039040536696537485,0.42418747603558205,0.203086920680239,0.013115180990075515
0.004226791066289302,0.5192910275499478,0.26638632068142615,0.013530552509373983
0.011061926727104756,0.43492498080242026,0.17718309408211141,0.015012249569103065
0.010588143767108066,0.38903364457588074,0.21300307594174456,0.014288631492796855
0.009813825948959224,0.4449310603407938,0.16644252850780744,0.013130574211037986
0.007296137798101043,0.32276656192574676,0.26609493549554214,0.015378066113462038
0.015645194989398897,0.30607391150895996,0.3194053375814408,0.015334984926024468
0.004774321825483367,0.5206187719034625,0.09223836743831723,0.0117110018660529
0.011631866346557228,0.35094805568474885,0.31055659056642776,0.01566216847323481
0.006830204641985498,0.43369778127755304,0.16672763152345457,0.01715381953719558
0.010827197214283267,0.2667169336611578,0.24297077636759112,0.011017017728194252
0.0046870121885264505,0.4531551153485803,0.1592933614709541,0.020774111835086217
0.0068478411092565165,0.2369527836101222,0.2859194277770472,0.014297506989048855
0.008987069079099758,0.3034440205911907,0.17661062693820073,0.013719432814053458
0.008165044405624716,0.35327322678951395,0.29013824972794966,0.01253339959665884
0.008335297726594235,0.3456624470592532,0.28118304869679234,0.014109695715328621
0.004188822487267377,0.4654268590060722,0.3109533702235068,0.015304774823216807
0.006490270076023126,0.44408732988225075,0.24862735010935344,0.013394940828740326
0.0010052668156451381,0.48191471552418463,0.2173321535314601,0.013686300352346636
0.0065600588632864715,0.31846881896490903,0.16293988207369425,0.01510056676712772
0.004938206787532217,0.299040196758329,0.2069769455243985,0.015383993439491856
0.005426552425443943,0.2842001273738603,0.2069652558190268,0.016168199853447814
0.003422812170460183,0.5360209619665023,0.26297103703556457,0.013532772821487215
0.008849311279994257,0.6383402603339553,0.23640150680940547,0.015286793286652393
0.00852289130799968,0.39676996791124136,0.2600886411182291,0.01770138431706241
0.009293715364526573,0.3865839882192421,0.24739529910760852,0.017644709295504053
0.00905268264181431,0.40466972703775206,0.24676644821209093,0.01735020240724555
0.009016119109366293,0.3336236608602569,0.23241768145207511,0.012129932121954784
0.011720769074931643,0.04197527958826648,0.1820397798862733,0.018129973227505706
0.006185005071001127,0.4447251610403684,0.18851613887176197,0.014879149523610028
0.00783250646899124,0.37112713718553186,0.22862012384548708,0.014500701510095856
0.010536191229970801,0.12856021207859528,0.16941044089113613,0.014501055104506954
0.01521748384648149,0.17623916610937895,0.21697272665863654,0.01286762649307787
0.0035455673430442067,0.3298989126023575,0.1767245571178676,0.01804392564505196
0.002937155812682246,0.5543996835099654,0.2042225532953968,0.014977855979003524
0.0040406089567812786,0.4217864932048669,0.19636087854330686,0.014561557095133742
0.006307164906565125,0.3889070268659236,0.21780161469781917,0.013670010145439745
0.010868822869164421,0.15000030301306183,0.20219165590549854,0.012364248144119626
0.00684513159019128,0.40736286292751656,0.1581866614192222,0.016179828033612488
0.010239696796650462,0.17780171349039262,0.2930432354204928,0.016294869099758
0.0022855570611086864,0.06552538999389369,0.11066551867033494,0.017077180025915278
0.008300753687549707,0.5359439228614021,0.2814853231793791,0.012457836702307209
0.0025371547303016835,0.3867801074589615,0.1468817027064256,0.011695883826810818
0.005379855090071432,0.4355833155331545,0.15402548653355655,0.012590382378723675
0.004904867026079734,0.46190776908265685,0.16454685331149693,0.012532301722339123
0.004605068284412246,0.6002200112796781,0.17135589964521153,0.016444300522111245
0.01070562611824107,0.2344989295298916,0.27974520324656577,0.013799258482918486
0.008047733917154614,0.09305598604860409,0.16493996769388736,0.016571297544098924
0.007625420779911577,0.5556157456336647,0.2755968246117268,0.012700120020249438
0.006596337291667741,0.5198709998049915,0.23959890812035722,0.01379436091288374
0.007485680355536754,0.31198305031615275,0.2003399974324983,0.01072951501658013
0.005620648619240236,0.46489450955533357,0.21459081939793556,0.014526937315745747
0.008358666218303537,0.2782049434956934,0.20214732315042372,0.01163916131825802
0.004374610815063832,0.15898957443692913,0.14030664590562714,0.01335548458684626
0.009314997007429075,0.1519541101832924,0.1237008519945401,0.012509694716003068
0.009030519647450972,0.17552872207385176,0.14396387812293013,0.012887631608551857
0.011382223813911812,0.0948131751939944,0.2291562547700036,0.015442581521057947
0.006432545810197043,0.3767109685332908,0.12109901409109938,0.012022824867282785
0.008205682849882049,0.21479304730766677,0.242901048291607,0.014657575517558778
0.0078549010759159,0.2042323054709413,0.18162905214597141,0.016444983554186575
0.012305832076274479,0.06716551754686302,0.20063353514862187,0.01280745737587565
0.014698835721586149,-0.13985094351749683,0.23107919614555175,0.020891160594082015
0.0006821642361243231,0.6249296548494294,0.2145433578884968,0.012318433427064924
0.005891096219364214,0.232871032264781,0.24733082674811943,0.016166476014901975
0.01008000886974742,0.22558244466857671,0.21058241161659708,0.016356246312192065
0.007822055528003316,0.00839417729398186,0.13136327715383142,0.01505426887533365
0.01100660812480536,0.2039342566543888,0.19411252857187777,0.01731659267933888
0.0077382942251488715,0.3565421704475036,0.1942263343218421,0.012818186933309597
0.00839791959909401,0.29743434100577765,0.19643331040849127,0.01453032919224039
0.0029664329765378226,0.5612663067021757,0.17972193079809612,0.016683931107029138
0.008378125489857332,0.29109873824468857,0.21058254784655736,0.013423389227642149
0.00797066909262577,0.26533869352131867,0.23191330218515788,0.014267459823216429
0.004671359653047723,0.4361226035259461,0.23931307492427265,0.01068856368303867
0.004410890325839349,0.383073537921828,0.23894939763175477,0.011156341224043763
0.007318127397946972,0.012616484969544038,0.2107106956786586,0.016484467447478307
0.011535328839647026,0.2645201695495114,0.21581868974799012,0.014538891534823288
0.010140453499266068,0.17294112394164227,0.1634026461678329,0.01304749118920292
0.011202567882085084,0.13702435469228963,0.20573717970844854,0.01544795023804355
0.011674386576163789,0.13326569273206343,0.15249904138427775,0.014736742079872005
0.005597638510526795,0.07697520152216199,0.08636905263429925,0.018375550915393585
0.004743793410921579,0.6309184166414132,0.13835764766403236,0.014913427855604169
0.010618012806293776,0.38479807536347155,0.17706065826677994,0.0146251890078271
0.012147300081019023,0.198474000525728,0.16159624922880483,0.015055671858241306
0.004381964986123833,0.2562501247317481,0.17483876601067883,0.01618860373173288
0.00701453724256828,0.29386178308515615,0.23677568227788717,0.015827194726798482
0.008832188697873314,0.3628465840725517,0.12445987547532635,0.013436608534124326
0.00928692992765634,0.14079612453358767,0.3099122469795975,0.014356385035125228
0.006489187863542857,0.19697858263203696,0.17483318418913957,0.014670245894658466
0.010748897570541103,0.36359748435750683,0.1955262888171698,0.013301507991579399
0.008622807209269745,0.10431289683502637,0.15605704200275408,0.015378316302903178
0.00559768783444824,0.4877280163771214,0.21815813705138104,0.01589643185346465
0.004317126592289241,0.36627373192814205,0.1924475738917163,0.014525938736580087
0.01010353851550738,0.2813810765993946,0.2257756062734353,0.014809493934034594
0.008847377029174862,0.11009878400342456,0.18753735993915682,0.01242807748480621
0.008379611847265926,0.19121695604065966,0.2780977731186178,0.015546151116302306
0.009641836954259344,0.10145423070515588,0.18275051813502136,0.014662081809466137
0.00792791603218104,0.032894791649915746,0.23256627028868923,0.015646281370613746
0.010335786722389158,0.22717035501040114,0.17192130846826673,0.01410197884557474
0.01124990807761452,0.11358351686503713,0.10635541919281462,0.015869788109940924
0.010759700925136883,0.10000599264519164,0.09742048502047458,0.016234736058223835
0.008543091860449983,0.15198756089768709,0.17430924596334604,0.016790664866330116
0.010970531279226233,0.21402665700730325,0.1584865153436879,0.014112440750712248
0.009365619696054853,0.1333455190038368,0.1323684061745856,0.014414068044295203
0.007726315057463374,0.32863069654846044,0.10585453471347885,0.013588939332739667
0.006392030612706012,0.24310970349195987,0.07741265931333492,0.014753988405427507
0.012796754698547122,0.1726334572503163,0.23640263365004754,0.012735767023707418
0.0035859883863908412,0.3911526336512276,0.14203273247619297,0.012944091695823534
0.011558803227885056,0.25416497952918093,0.21885597330053738,0.014051499819425318
0.005202701430367422,0.14025194360548043,0.23687779412560386,0.014049026173287573
0.0125434038077319,0.14334334033234628,0.19106374027331263,0.013312908392466027
0.005022823495049242,0.285164605514696,0.19725601541630106,0.013957337649163034
0.006990613918093595,0.41816142324779637,0.1882250673298241,0.01336351125787537
0.0035296576091031,0.3786788661110536,0.13723555022535278,0.01778120325186626
0.007916001652981413,0.5195951107015079,0.20922735703707274,0.015853904050437524
0.008907935430529628,0.314926922041734,0.25699307803712435,0.013276400154989067
0.00866376066338479,0.2934072258810148,0.09708114851175763,0.012484162094048871
0.007377717950242435,0.32659044179129015,0.1744771958699369,0.013745814908718857
0.00892303670343645,0.36131241307020234,0.16464623918019836,0.013427895534365436
0.009408681446484254,0.05856363292566588,0.18001715077844138,0.014870719824140292
0.008620927377845743,0.17405233270341922,0.2090990476530908,0.013663855217894207
0.01109923373644835,0.09475701470324575,0.12010577055143035,0.01407186812245664
0.014708994844089348,0.10046281978744181,0.12705391686816497,0.017335146745369928
0.010205974859864972,0.12685430544863058,0.2082746027569597,0.014952909640172264
0.005860952347572228,0.2843769267213885,0.17569044742240209,0.01425832980393066
0.008336773757636268,0.14479187196964022,0.18458501267224456,0.013515276132121383
0.007566978435159986,0.11241950811382176,0.17224578475176738,0.014005928855054526
0.010869324432824087,0.19784448377575017,0.19716754698343272,0.0149736039872763
0.0030025574311777444,0.29669098957857526,0.1523221745072275,0.013939006983968907
0.01256948309288069,-0.1284120165638732,0.161254662508735,0.01758147948301217
0.005030616499477398,0.5171123299605617,0.1884165225541998,0.01295551962543629
0.007421036520294254,0.24857460775739415,0.1533546857361489,0.01578962266802735
0.009173757449578313,0.40743970073340435,0.26618512220870444,0.012304672383191754
0.005160285977629274,0.5054887631751844,0.15451326294677184,0.016288906258055725
0.004905140561679059,0.5486520664794241,0.16495340912908743,0.014348675527474243
0.012366922391869057,0.22781311471323717,0.14701679731390163,0.01272293253666278
0.01008993816605236,0.36285566736671077,0.16891570570641007,0.01610019452400088
0.005977146813153431,0.20130453158068531,0.23585584390787762,0.013010410501724589
0.009554895800536459,0.14894773568590114,0.1571360209722286,0.0143833753958443
0.007552667245173322,0.21831781325118527,0.17746802012191037,0.01309381879006408
0.010151314202228978,0.19995490649109296,0.1722924746919643,0.01391722483692333
0.006527602541259687,0.28142082493239906,0.15317695291255096,0.01427716049672642
0.007565077684366365,0.2588789114983227,0.21884798219585722,0.012475014668894096
0.006635902105502642,0.2998990454264572,0.18216416919634143,0.01324161855374526
0.006847184589914701,0.37274893791802827,0.2038892562878065,0.012899795150853932
0.008181733987861275,0.45653698009188054,0.2601157241466023,0.013692697603770896
0.007464598188035276,0.34142870667216263,0.23950105192546906,0.014151724901673306
0.006671973490689884,0.45769375350129254,0.2856338402917438,0.013996346751903943
0.009615602967541204,0.09077021177303674,0.2621702135367539,0.015814505260354952
0.006637511599525657,0.5661794899329196,0.1282885098103593,0.010844841845472618
0.008248955088771827,0.4556531953108295,0.2199662487963471,0.015894921863175725
0.0033737518474281606,0.6619914094475873,0.1924049129616299,0.015484555551221727
0.005806281970257028,0.5381463641275996,0.25541842399297626,0.013941674272508336
0.008044271707770919,0.399484666639303,0.1815646282899752,0.012303737811851005
0.004843406869005298,0.5565843082414159,0.2389991592353016,0.01404330785902287
0.007957706137619666,0.4318695268433949,0.16466367578384747,0.011952942494045155
