alpha_0,alpha_1,beta_0,beta_1,$\sigma$
0.003039090726001073,0.07255067343687918,-0.009305088053572943,0.21473719235188196,0.009174885084735452
0.0021101499228580265,0.19816132248120805,0.13128159871941938,0.14691345694197988,0.00816338885982522
0.005080445785325142,-0.009596681183318467,0.04964774916180197,0.24087718807557085,0.009621408340747274
0.004284475959216068,-0.05931288982811206,0.1332513564515765,0.12079680941924309,0.009099134772921864
0.00508707907577633,-0.12810453335545643,0.1430617980320202,0.0523435436901298,0.0069901667697963195
0.0027879501654604713,0.15596911162578114,0.04430223294162662,0.20008034808474276,0.010842635824592125
0.0028094049041054157,0.17358950231440104,0.03416608289212572,0.23857201484866758,0.011136336317264385
0.005216709747493803,-0.17246094491983396,0.11407881780789217,0.16694437878633472,0.00872978244211417
0.0049006182873025045,0.05379202818722626,0.11022515628713841,0.21379335636920682,0.008303286767702141
0.004444209457995176,0.017021326793977987,0.11073420601878327,0.2159890860430521,0.008131347320718497
0.0044249426806887504,-0.0065869699151359755,0.11034072372231847,0.2184084105474393,0.008341452168430916
0.004109878756412096,-0.02570260188454189,0.11465530369513861,0.1767338717157827,0.008430105807489785
0.0031972089770841154,-0.1416400367593292,0.11716454313739116,0.1454285542678697,0.008536699536109435
0.006680866592046976,-0.22648815195554411,0.11157950654496374,0.2478440179962666,0.008253859765784325
0.004145428050611995,-0.17618761987256,0.06215778254550138,0.24298708300377184,0.008818075999869727
0.003890236299960784,-0.10130678080035875,0.12098249858558925,0.09867988517969244,0.008142157516423268
0.003271656695193559,0.11820083692894795,0.11083835368125233,0.12263058952577895,0.008423646271098267
0.006011984779623751,-0.02044730548233194,0.10251162100292317,0.16692417627353254,0.008331053861420695
0.002118137302353124,0.09197522628527786,0.13620198647972528,0.07749044675888235,0.010190220361599505
0.0016981093397932566,0.08984601223194809,0.08361265818738793,0.18103378052730154,0.009187778402842779
0.00423789256342325,0.019421113610153144,0.12156370026902534,0.15275101583886475,0.009571386637877476
0.005858988428003582,0.10419515662608024,0.10629756720972953,0.16451979261084068,0.009503005531142162
0.0036177381476059723,0.3043060252833728,0.0929437685316226,0.05809438849178627,0.009393325226512693
0.006215603133771553,0.050887651698316765,0.1318772623319786,0.0940045069970531,0.010862597626587955
0.005297223013790518,0.017911999387314137,0.14009902290681464,0.10454290547888473,0.01010347589417847
0.0029664037637075844,0.1843903548359152,0.127074264431973,0.1166761494444179,0.009010803768404739
0.0052686870918485255,0.013508531596236576,0.06725434400170237,0.0968870790904483,0.009125782954565963
0.0029766390460338574,-0.12249195722065281,0.057553339569991174,0.3051831891269955,0.009629689534677723
0.003309616737274305,-0.03004508257601988,0.05981421042493529,0.2438901132750442,0.007643307730836108
0.004097071957501465,-0.08708589945558808,0.10404324100748163,0.06464017156681091,0.009514463378742042
0.004628817463544258,-0.10041792869350079,0.20885597838323106,0.1674275394356344,0.009309421732901724
0.004002072026731831,-0.05219402635459498,0.15548016435108694,0.1007904099918186,0.009070048638221145
0.004847260785973876,-0.13657337145097748,0.14389700824900867,0.13164676312279222,0.00783947001449535
0.004411107062835426,-0.11144028980989287,0.05907976037261675,0.22552346441414461,0.008339493420313423
0.0044851036687354705,-0.24441508675759108,0.04108519774401988,0.35198924485719474,0.008568118739999749
0.005387387400125452,-0.439802837688674,0.05614257112663167,0.23149756255061668,0.009068642374667573
0.00536234518018586,-0.1719987591502834,0.11033927118275716,0.22016958970273648,0.009250961086652576
0.0031014511793162215,-0.23843226222596756,0.08082931760382302,0.22138575598209878,0.008089501228124749
0.00381969110654128,-0.29401119001607984,0.09534861235856232,0.12133592826729224,0.009329441983439676
0.0051507290700761755,-0.08380185803799071,0.06369359487583204,0.252529578616736,0.008620924035022057
0.003491802341234678,-0.18192951469361662,0.13318651271929716,0.1175748897851912,0.009007794734488107
0.005905114393566761,-0.08663292672911917,0.16424080414536668,0.11130766295219431,0.007756328548362629
0.0047812306537012034,-0.2031681502578374,0.09417803305927987,0.32148018659990024,0.009356061245236818
0.007567153715803751,-0.26120221796590026,0.02172546482843993,0.28179324855887083,0.009281360015896195
-0.0003296452944040399,0.02403483287758352,0.07242004439104073,0.23853338385066677,0.007908582209167738
0.006252218900014325,-0.05118513103574407,0.037499040667174216,0.11720950867183026,0.01200481747089752
0.007164509503973469,-0.19746305674942907,0.04202766472136864,0.2073298151420439,0.007923662638094292
0.007224302476012312,-0.19214691396772732,0.05811226119824142,0.19424450298499243,0.008178153081415975
0.004198127070916913,-0.09580070320968616,0.03968848810987265,0.18194758129743216,0.008696026417710601
0.005348038208920185,-0.06237396253131268,0.08241504810136713,0.20683665482484628,0.0077506288897985385
0.003638164905415143,-0.2817515029769844,0.11359426563612404,0.14916968839869235,0.008877777046621264
0.0037039981201477104,0.008106887067974784,0.11959223994459808,0.19772328219321741,0.008625195714869457
0.004850591714700866,-0.25046931746719275,0.10281891411181535,0.2143532501787783,0.007931904975375752
0.0029082715156391646,-0.19771656194423304,0.2085360468646241,0.02875918278837938,0.007496166544548497
0.005782982179288899,-0.10015582318130795,0.20387201494969542,0.11541216692319282,0.009449904728504663
0.004118302969454946,0.07881748560863161,0.05832144508056209,0.21942879416173874,0.007654562406665734
0.0027654745248047023,-0.07540408226844232,0.08556541241997516,0.14145730231887912,0.008378570915652406
0.0013877153304754622,-0.018165591081853342,0.08333126547720743,0.14164519604077083,0.008109264520555432
0.002388916418023897,0.06681397576471032,0.13003882416633228,0.15547394464536402,0.008102305666895187
0.003017823244196451,0.029886734214364705,0.052425109461347964,0.1908547621765323,0.00905408683977758
0.0033353695259965826,-0.11750014455045242,0.07947112716278892,0.17086330395316157,0.00861490204070396
0.0034933163737367514,0.03870495295852877,0.08071427239898961,0.21496516815700514,0.008954565586856514
0.003950495543473504,-0.10250551622018751,0.09946333813525852,0.21530577094041056,0.008758658408343717
0.004727461955713327,-0.15814266014233921,0.13784931990444382,0.0737822991610102,0.008869947985012528
0.003278551293152966,0.10546238611708281,0.11266469836095831,0.20461010138108834,0.010699972146227496
0.005902228546017883,0.03269183824886816,0.1448907176573577,0.04191321544513717,0.008192201339734945
0.0030551911538567525,0.02661448323813224,0.058138343205228184,0.16538183465038545,0.008919998472844151
0.006515727182124017,0.052038861231219584,0.10029645889255194,0.03302522213324737,0.009193987567646947
0.004403475484411686,0.06992867843726955,0.08694620831916734,0.12550769188727698,0.009887296999727319
0.004702628835728247,0.10114496979426824,0.0456304235948713,0.10947323116908919,0.010068660964381323
0.0037262729266169924,0.2259030238263029,0.058343101301585765,0.1464800864746719,0.008411145827022171
0.0043411039237293714,0.2783075136670569,0.14290531026936384,0.006369791439436254,0.008809747269482119
0.004343332539373239,0.28444035580663896,0.11749605085910698,0.006189573074198561,0.009048625067007281
0.003589569635085699,0.27119394181891315,0.10703588481422542,-0.01175905105531823,0.008726176456931597
0.005040936831529779,0.12490947200229825,0.10138851823876513,0.02573946689867666,0.01019702586812077
0.00479205291743559,0.10063957253372671,0.08186999789273884,0.03864462274907705,0.00807186672937753
0.0025555263707556326,0.17940613761355947,0.09955898745917731,0.21787070341062428,0.008997528631047325
0.0033150231824962163,-0.11484061432012195,0.0946237741209614,0.1527303752013029,0.007899220010632093
0.00461617086510215,0.04712486295261173,0.09585947962042198,0.18470573901199797,0.007507613346376942
0.001979639384631598,-0.04895289430141898,0.13601200991525716,0.13942184315756198,0.009177954140729633
0.0030092315899154357,0.09010344410679713,0.12807093770205408,0.1249271030173895,0.008727603778562522
0.003712453884321338,0.11297921063624379,0.1891542371411498,0.036247163354688666,0.009402488023354066
0.002609084742593927,0.10564603338984996,0.13389308641436173,0.05394277560362296,0.009866315974203564
0.001892423523688591,0.052745430995173065,0.14737660845506492,0.14226880791166363,0.009631852211516348
0.0036974330789196377,0.0007326315214852779,0.06994629895116168,0.1905821996796012,0.009195065338815235
0.0032169641150035736,0.059935534358310005,0.0987515878169208,0.10673291102596595,0.008239421528206352
0.004598561081512099,-0.0574783854866117,0.1696497030873309,0.09522584888761693,0.008070472387299656
0.003436504710851466,-0.27691409433640135,0.16736781961899908,0.1353665708340169,0.007351093352429008
0.0037022133123642362,-0.15251765636249756,0.1723422192138574,0.15834051776675864,0.009587616777443417
0.004311370931871652,-0.08341810850117516,0.08212072170610185,0.26606333243489266,0.007326800913992972
0.005906006949595978,-0.09232463538145909,0.1715270204059056,0.09574405571828501,0.008624514691634826
0.003919947260786713,0.2600651750874637,0.12629386351031024,0.1352262971332952,0.008183314294502156
0.004101293647164682,-0.23541616089510842,0.1659775852817275,0.0998258852012992,0.008487539773451978
0.005356135030982466,-0.2638861129855637,0.046136947234124474,0.3047173350593022,0.007801355096535593
0.005184211639479357,-0.25404473915664544,0.07651347961012757,0.21435126616434685,0.007646180411829608
0.003565182763901668,0.027193721828537264,0.26339061151945853,0.046334504966940714,0.008891972987531591
0.002833496788793315,0.04375778733315633,0.0818191933004242,0.25698901749036496,0.008416535537450098
0.003882156276942494,0.04127280436879045,0.11024875682945928,0.1679438653918816,0.009413863831759397
0.004887412227044921,-0.019565591973947676,0.02985149326326185,0.20715420251076488,0.008551084594546633
0.0035794863358084767,0.07399158799983341,-0.05669291679666808,0.23796604458968465,0.009638932182406896
0.004880278248066571,-0.16466793916869163,0.1287342368112144,0.09474044820220263,0.00673201982361759
0.0029626995517891028,0.11082660015393098,0.055477389773567885,0.2566075812543033,0.010418182236807783
0.002451133194110867,0.029822488498487166,0.051201199360666194,0.17366242993643533,0.009097133769207956
0.003576126052612096,0.1498307988272555,0.08224369458766619,0.11831644364309041,0.009038907768382117
0.0047338298834832095,-0.03171958721478121,0.06853405999344167,0.1923063871089674,0.010177663849965083
0.0046873410257145965,-0.07859404771749592,0.0011259644947395255,0.29837674961540944,0.01118113906397801
0.00565050748737137,0.04392634841149963,0.11945835656056354,0.039460442027617296,0.007401760883118912
0.0034174951418449407,0.06161971301946563,0.10651816265530316,0.16709173788932638,0.009030730950888579
0.0029578403271993837,0.13375530842915329,0.12942778903962873,0.10937096875383236,0.008746563591841963
0.0030183353762957216,-0.1950012618857351,0.13068637480514458,0.07676406952762227,0.009327309066275113
0.0047103218928706,0.07125457722311787,0.1064617133843915,0.1405957271296108,0.008703100936826217
0.0030875700261390176,-0.011430607035453632,0.0061821534645681376,0.2650432491084146,0.008277652391926755
0.004607004957779898,-0.09193938912951469,0.05914321745587574,0.24297215165906935,0.009595424577117274
0.002790290656559207,0.18383843130992852,-0.0014334403486870313,0.19768419253614727,0.009333343000379048
0.0048017104459889305,0.10137644843009494,0.058424431400767994,0.15244356354689978,0.008537896884344644
0.0032613716434069504,0.09533820942885272,0.11605603299760155,0.06251749549288321,0.008003973955665688
0.004664482543870511,0.08254067206251467,0.01372041851333196,0.21817526608434648,0.008449131995820409
0.003621352340991128,0.02614122012986956,0.017259220813905716,0.2687738229941058,0.009310884585209216
0.004169142409180606,-0.10027533211216065,0.0821582758865771,0.20675576139307736,0.008048582762802941
0.003166345614622369,-0.379809311322094,0.0783835018221811,0.2525559958972002,0.007986224092818482
0.00496265902447066,-0.20795618726050316,0.07856948222715283,0.25618361031321013,0.008812739720336313
0.0028106083517751485,-0.20826800402791437,0.23630929131306588,0.1416902011458683,0.008619417553397672
0.0037425619852512184,-0.13520691304972302,0.09530351132302373,0.19086074535338543,0.010259606361620512
0.0020832771119547585,-0.005469479547317697,0.1331108671790291,0.18172024952183652,0.01010106248442637
0.005330981256488986,-0.15878630611596098,0.11462439272827625,0.024486692458431512,0.008170466342429602
0.004363586771895448,-0.0006212083643285834,0.04398458650338941,0.16358773875821478,0.007483632911678579
0.004836324470379986,-0.23867568229871233,0.024191562104455513,0.2576766963023277,0.009074448268606188
0.0030999694251662383,-0.1087356969678477,0.1761126816184033,0.110057116261781,0.007775565428470265
0.0037971906523147567,0.08080029104704471,0.1581735084287632,0.0805250730225518,0.009445013112483245
0.005297975049826849,-0.27447351603315057,0.09031396682222412,0.2383919621106337,0.006780643691398793
0.0033489533541910593,0.009318371494172048,0.147940501283286,0.07661473397594341,0.008988061589569215
0.0029871408858457176,0.1044183983899906,0.023038241171251247,0.18548647567944335,0.0085639559962337
0.0037019950360815167,-0.19297749913585902,0.11442850900403302,0.12866373274061627,0.0077009627696730636
0.002629713577563676,-0.04483328866615224,0.08217502077349971,0.22369580419046947,0.007488845212118528
0.006156721253998823,-0.3258555894344677,0.01293234299886243,0.20530115401758317,0.010071640877867216
0.0044382715057485755,0.10345526791634808,-0.05311004277939724,0.4179530569661138,0.009170021440945208
0.0036480372916212972,-0.16856083880109382,0.19313868549658764,0.05382043500955758,0.008635942003050292
0.0032427441269875074,-0.09592870128803278,0.013634977646057091,0.3525514465644846,0.009655698378097141
0.006114101945335436,-0.044085345609751296,0.09186054478846056,0.18933110867350975,0.008433700689656265
0.0027807898516329045,0.003807419727319198,0.17178637819217848,0.2033073241464036,0.008796648595905279
0.002009605396355483,-0.01411959211525495,0.09230878571795585,0.2109777983165379,0.009203089618166497
0.00037532007249024336,0.24115604635928298,0.05727729049515318,0.3018136049615921,0.009795208651872054
0.008117254397855135,-0.3921325162541893,0.10102375266151753,0.17016060531282262,0.007797363701106841
-0.0017702855490981514,0.2494021448987075,0.11784773701125897,0.1660325391645033,0.010405931038907142
