alpha_0,alpha_1,beta_0,beta_1,$\sigma$
-0.0007370789143940147,0.05850966731459415,0.019492216041330102,0.45556898706236015,0.011636939339712327
-0.003063077797941675,0.1888053097806449,0.07576305451359748,0.5034341477205366,0.012972398089697645
-0.006616040675930208,0.12510341301821454,0.06913916609240119,0.4095008452563143,0.009620644995881906
-0.004743766162400869,0.0923894064841341,0.1086599494957077,0.47787639736347115,0.009501772005775294
-0.005427413776293975,0.16753327638236512,0.09431648344084116,0.4849011164902477,0.010918591472836742
-0.001859925680140284,-0.024257524520697897,0.10132618546727726,0.39842097916000613,0.00958469442103194
-0.001925330944851936,0.013763878356654569,0.06540882870086727,0.4274247372522796,0.010268831489970275
-0.005025864982902914,0.12176635922485914,0.11197262438702171,0.39318520291119907,0.009809825230605832
-0.002744539896158014,0.028706187194760202,0.11183725342851938,0.4744405149931046,0.011233312866133856
-0.002883887128754949,0.053575966233090924,0.1090799757198831,0.44099199649235793,0.011290290138402924
-0.0030695448299171164,0.07287922920557846,0.11515603545317057,0.4323957933891993,0.011275150881412925
-0.003157544130974862,0.07809740504424957,0.111619625903353,0.42151619832690074,0.011247588143361261
-0.003172785499118882,0.05239566755460969,0.11423853854619856,0.3867723281070718,0.010869057515672484
-0.0017966608333928144,0.28878921022110277,0.09763946318614278,0.47283619426614903,0.011370021600372386
-0.00210980878521664,0.17309317421949014,0.05688954536316212,0.29716246028509685,0.0098454800367854
-0.004095982556840791,0.1558384694326382,0.038993128818426544,0.5176400953493122,0.010057345470902233
-0.00405394617168858,0.12129455556860945,0.151344514929362,0.41216284866139213,0.010981647563633437
-0.0024258858411077824,0.13435460723197087,0.09404457760555532,0.49816402373849106,0.009149424989157795
-0.005072325940390414,0.14641376288577845,0.1227480850751068,0.39149526361624265,0.010380041014265323
-0.0036440724124683827,0.15135489638004243,0.09287573787372297,0.4322242157315284,0.01039811844519772
-0.003285896505307264,0.1216067009872645,0.14649820367905309,0.321008445555174,0.009241712299662511
-0.002272031115670529,0.09374676226892718,0.06239507212983562,0.45555387455464635,0.008243814704227045
-0.003937736349774429,0.26847384973010907,0.1526559695480355,0.35782572540171487,0.011682377491902842
-0.0037964290028980638,0.08555047029929624,0.07174041376237382,0.45231430010847357,0.008544896377233081
-0.004622582721548077,0.14285963477252658,0.05810671370218364,0.5529779369624341,0.010229094813194511
-0.0009616758444280701,0.2412825882249345,0.1766734966621815,0.2947356576842181,0.010402622455131943
-0.004488528677066138,0.19695697550017696,0.019808843219337534,0.4998126842065145,0.009895313272178281
-0.004237190803590867,0.06372108322893898,0.04858536359209294,0.5717262663388536,0.010043513450326657
