alpha_0,alpha_1,beta_0,beta_1,$\sigma$
-0.006256779143679552,0.14327587417340268,0.05656861082681703,0.45558997623825676,0.012731945655937334
-0.006056150284122084,0.1422820847975156,0.05537731800581453,0.45815819056009727,0.0125866364884056
-0.006056150284122084,0.1422820847975156,0.05537731800581453,0.45815819056009727,0.0125866364884056
-0.006056150284122084,0.1422820847975156,0.05537731800581453,0.45815819056009727,0.0125866364884056
-0.006056150284122084,0.1422820847975156,0.05537731800581453,0.45815819056009727,0.0125866364884056
-0.006072127678919897,0.1379830733251208,0.052976233152023114,0.46303100796428287,0.012643754119959504
-0.006072127678919897,0.1379830733251208,0.052976233152023114,0.46303100796428287,0.012643754119959504
-0.006028826390802227,0.14110395382147198,0.048406349405482434,0.4599767341197958,0.012628012429692276
-0.006002482245974217,0.13618765953008322,0.05215586004061711,0.4591793104634448,0.012499736799125031
-0.006002482245974217,0.13618765953008322,0.05215586004061711,0.4591793104634448,0.012499736799125031
-0.006143206117681923,0.14224548368501094,0.047735175033814664,0.45849198411672565,0.012448487907682963
-0.006100276943040711,0.14332314040623448,0.04935191549136471,0.45710155931335694,0.012469560215544075
-0.006100276943040711,0.14332314040623448,0.04935191549136471,0.45710155931335694,0.012469560215544075
-0.006100276943040711,0.14332314040623448,0.04935191549136471,0.45710155931335694,0.012469560215544075
-0.006024852710966455,0.14535298907064223,0.05383569442295105,0.4592160820067654,0.012459137411947778
-0.005949173180479337,0.14503543398583682,0.05624914680343683,0.4553803717731015,0.01250562587299144
-0.005949173180479337,0.14503543398583682,0.05624914680343683,0.4553803717731015,0.01250562587299144
-0.005798557077699115,0.14391655755714514,0.054787175980435296,0.45899814112439496,0.012441263888430658
-0.005843883309651382,0.05869824149200332,0.05219753678105681,0.330826649919716,0.012689307469462004
-0.0071646617524306335,0.06766032780254756,0.056527917639214505,0.2958268358485498,0.012259863981404252
-0.006257181873131848,0.10243301906248002,0.03476487310783256,0.3029553834595094,0.011650002794340454
-0.0011982433992878323,0.08824794285748971,0.06908774380025048,0.7080173370191017,0.01342900989603992
-0.002901978695067899,0.22636855818647164,0.046838405420151885,0.6482977703399546,0.012425862359039166
-0.002832128626081876,0.20090711924587615,0.044468107054269165,0.6463053037110068,0.012523720510680202
-0.00265175821304114,0.2237649301807476,0.04555743395781883,0.6496691991717753,0.012473788065580907
-0.005608792043062621,0.17281535692099606,0.0008601196367160178,0.5504564290078121,0.013136681299061903
-0.004109958015138314,0.21011480110261838,0.12087967037338113,0.5483642426066523,0.010172450766050336
-0.005819275463974447,0.1238509593741279,0.04740389421100107,0.4627432879922796,0.01269324290983278
-0.004785762231743596,0.21363137129691473,0.045292120825127756,0.5255200777327803,0.012537499277878858
-0.004425532756415487,0.20303713935829865,0.033384346867272034,0.4955999148723844,0.01243502230901586
-0.005228726156980208,-0.03545783466840739,0.04279052849819528,0.46416563429761526,0.010122578416922679
-0.00184596495884526,0.13661752447049202,0.06871924991732649,0.39683523677177535,0.008722952794694072
-0.0015453690035502525,0.1327631435341538,0.06906836350998212,0.404971846801913,0.008736893994008803
-0.002981825959746917,0.2398829112982984,0.11230843732431664,0.32528884849530265,0.011331515935115019
-0.002373868521942017,0.2041766434765888,0.12977476646894925,0.3010517479898629,0.009322623107494429
-0.00292489690021143,0.14439371289220196,0.11146388044386761,0.29884392958664807,0.009906653384216134
-0.002474579393949592,0.22487441657507662,0.12057376965907753,0.4231752263563493,0.010168239802510148
-0.002907711692716538,0.05548868848963589,0.12145419029279558,0.32524389881836474,0.010385460848954947
-0.00021810114584544412,0.18094519427828756,0.14482350815642892,0.4368215951962925,0.012473148649072173
-0.003909647171232956,0.0913989573990639,0.11754534719502416,0.3173893604480068,0.01184084084031054
-0.0048123693548444806,0.2790374836477535,0.05949507484221633,0.5742757578134993,0.009528564339494276
-0.006875994333388811,0.10159800422963522,-0.01166728617528125,0.5649021726143615,0.01347075460752551
-0.005773541081205594,0.03196643745494351,0.010681532963086403,0.5206656463172861,0.01417365605591362
-0.00426461994811186,0.15289125955722244,0.1412194605204562,0.5453654679516484,0.010884412309927432
-0.0038775243813858433,0.21733570732667423,0.07298621160207076,0.4839494207814644,0.01038475917138872
-0.004131972700493468,0.06919926601526245,0.09636631840458022,0.30394998386709654,0.010545128544852293
-0.0034012300417340362,0.21731383836056328,0.2517749141276102,0.3109383919055601,0.011305300231187077
-0.004788112105298039,0.1052965507594894,0.05936210206947949,0.46590671554761637,0.009479261011224037
-0.0035107581252544987,0.0981647014249789,0.06343072769974316,0.4660202730139953,0.009343506338132189
-0.0019623298621119223,0.18063739823326036,0.11609249990786076,0.4277363229825573,0.009959210132160464
-0.005803519357670388,0.22719078713399674,0.10120051640527342,0.4780535069632,0.0108209515327627
-0.004128269679298396,0.15860240691388547,0.1304781677075794,0.3723049131285096,0.01057138710836796
-0.004407884591830628,0.11235760974519739,0.12616362169648776,0.4022040134379829,0.010038927565409285
-0.003566176993325832,0.14084005060316165,0.13863606914066778,0.3770688834887785,0.010286079797734052
-0.0038704733656147045,0.13081121211632807,0.07644555955674248,0.4335374327179876,0.009152860281919306
-0.004690849474896493,0.09409439716253978,0.09740430107099532,0.46432110123615966,0.009811660339399848
-0.00027255091751719925,0.19375775487786148,-0.0022117987313427573,0.485740322136165,0.01096943591670176
-0.0006453414343102787,0.24667364407405318,0.08565118951665009,0.37360583621925214,0.012971593165174789
