alpha_0,alpha_1,beta_0,beta_1,$\sigma$,Y_0,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,Y_16,Y_17,Y_18,Y_19,Y_20,Y_21,Y_22,Y_23,Y_24,Y_25,Y_26,Y_27,Y_28,Y_29,Y_30,Y_31,Y_32,Y_33,Y_34,Y_35,Y_36,Y_37,Y_38
0.006494277763942803,0.14850857764211042,-0.016029207519582638,0.37950190075452456,0.012796454109538585,-0.01790531143513443,-0.03859496198587794,0.00784796904038523,0.0003609982828115109,-0.017824600922056153,-0.024245567827609296,0.015856037746184062,-0.006165131225188624,-0.005999321486600648,-0.001869977963904309,0.00667632297297837,0.009913050393360446,-0.014077073353135787,-0.008894575467679862,0.0006993040182435858,-0.007178973305426006,-0.003751244325701216,-0.010073186747569098,-0.007790060623383738,-0.024990580877899005,-0.03410696456882699,-0.013638575255599361,-0.007123073052624552,0.005523129104752245,-0.022183881663489526,-0.007470194907538562,0.022939197038342546,0.003703540285008816,-0.008975025846148763,0.019374132405891534,-0.010048123358606184,0.011162676734430173,0.010344587316963907,0.0163196807325869,-0.0010605213742652486,0.0044049785004881825,0.0019261216941563195,-0.018931822394036544,-0.0009611406587742873
0.004290362102425549,0.15052884953055104,-0.001144986398946929,0.4418094352997824,0.012621737099681516,-0.028194932938074978,-0.029068354373283475,-0.007409861950964502,-0.008629508300796566,-0.009014222790948377,-0.0270598206722883,0.006550345305149746,0.013723180834514565,-0.00821143045535129,-0.00203017903702102,-0.004539094031229193,0.00023790978175745382,-0.016570619655558918,-0.01190684422488769,0.011780279516496751,-0.0010515565965809157,-0.013791545268803312,-0.003751346107992636,-0.012548779496934684,-0.019511377359411174,-0.02772324804733928,-0.011508023269606833,-0.017008788470455484,0.0053809973720186114,-0.018961303609808886,-0.0029734597144744895,0.012111397568434417,0.013454309334264752,-0.011499359633757481,0.02945454801560951,0.000611942936694672,0.018159756604980648,0.009789451808737805,0.017888609091365217,0.0005539816700270166,0.009617906187384095,0.006232778584551905,-0.0014295165012016163,0.012751748714642673
0.004318056934537612,0.3269711876297265,-0.0191783932782558,0.3698690287502349,0.012625067493300775,0.0022495400384997186,-0.017938666018384924,-0.00025716798631895445,-0.019032567742695704,-0.008098163861031769,-0.012656505305129748,-0.012956874074653926,0.0031990459008237456,0.002934242380389556,-0.004048375771151597,0.005519797257864662,-0.014966505718752368,-0.03557858547089034,0.0033537135678080683,-0.012245377923432475,0.003491203625568493,-0.02260777251709016,-0.017331939198112836,-0.00789675441881777,0.0035089363931892262,-0.02552214127587806,0.013762207408840937,-0.013912177879046998,0.013016255373522637,-0.015377666640969519,-0.013105526611796712,0.01502402650183441,0.002987457315736449,-0.0042421416747993115,0.019505685099956985,-0.002809133564026426,-0.0011295686642556122,0.024255084917635936,0.012043426269191509,0.012529628826684217,0.005047480576264613,0.003939846859555102,0.012192103762940389,0.00022318114014770434
0.0020711690306450545,0.24767941001983307,0.002648112469494511,0.3628621786506561,0.014573596547902032,-0.01581356200702849,0.0013461195310972532,0.00433217877236955,0.0022775353405714346,-0.0014487086147013343,0.005654427823066592,-0.004437089831016608,-0.022830719869275224,-0.014462623192120114,0.00305632710143759,-0.01374122710129493,-0.009963614494733822,-0.04484764426476927,-0.006532230614271308,-0.014520858058080073,0.0019168751999630207,0.004322067898247425,0.009321762411967952,0.002100907146389007,0.0031728899584442826,-0.0015263385852804794,-0.01290324879385175,-0.014618264518930725,0.026324872984012832,-0.029102380053329574,-0.008850128532394972,0.02027660917862435,0.006131970882583572,0.0114435331644538,0.007738095918036787,-0.004221772055450279,0.012859636645308571,-0.012920074752938892,0.03067779296528843,0.0017924426611269548,-0.006041613156240276,0.014181277555788517,-0.007050665505425495,-0.0018595760489428098
0.005973754582849033,0.1325011032931922,-0.013227039284212466,0.5159612316660631,0.013119324420540946,0.0052597421738848765,-0.02683519773188902,-0.020206367989848144,-0.02068558419793574,0.0008397629517189464,-0.01210253137074595,-0.006030079471603092,0.009728745833238753,0.004763162766998076,-0.0074964687724782325,-0.01616427710074234,0.00835435229023084,0.025101094689179936,0.0005509588069323418,0.020998281427190776,-0.011450325893113462,-0.010777738841330068,-0.01650076896921412,-0.0122023541273224,-0.016562929638196576,0.0064453967667906144,-0.011101311364796291,-0.007180492505652325,-0.02421116089752875,0.0007142625722385146,-0.012400361592585882,-0.02066995023582646,0.00033042773049824447,-0.006054127154967868,-0.026890882842212405,0.0004940506469492359,-0.009272055103315574,0.020112295939090793,-0.00383171423092264,-0.0023578733041966097,0.01900314920023412,0.0032580985934731158,0.015612182825440917,0.023833851103062288
0.007508633684186166,0.16766340483378908,0.029490602001503566,0.1927014526517499,0.013501946234481425,-0.030082602338785926,0.012655036078229945,0.005362142351470438,-0.010450908586011665,-0.028637971166931165,-0.00420433027864806,0.006727552223700587,-0.01818753760640908,-0.008460513049712006,-0.004230932092028755,-0.008206156579250636,-0.01847780261197774,-0.027515735104198916,0.010985772791180121,-0.00827026055881157,0.0023659448381962334,-0.021143918192936477,-0.00795369587396006,0.009084432524712348,0.019718945517651704,-0.025406131375334585,0.01799005083420724,0.012094180348268438,0.02735380662120784,0.004048515770908345,-0.004445834773646781,0.014535228078114786,0.022536563663964136,0.02326406616875859,0.02321419605492235,-0.004843423706158804,0.023624931954932326,-0.014768534720496298,-0.013924428635569617,0.013213746669561037,-0.0048929744207237835,0.010969451629243098,-0.004637099919588308,0.0019280856103634594
0.00803574014293677,0.46850938037143763,0.3532059148879371,-0.011227202119281807,0.016701675653407532,0.02798595957095157,-0.011154659136281653,-0.020672575380623052,-0.003926896804346859,0.025280463342485585,-0.00942835087935513,-0.014736664572247754,0.008093754384299963,0.003847899055028743,0.02730327611819904,0.012322757076356808,0.02578134937322227,0.012976681277037114,-0.026707799462572478,0.013172476915279624,0.0007857688434222843,0.011839896233894542,0.004243112220089133,-0.002367168786242008,-0.007738478646573801,0.03161626839786549,-0.012050397424755025,-0.00042217750401637587,-0.017899609644831605,0.021030879179165744,0.019552278974540146,0.0011167240930561406,0.004161008356096419,-0.009756421792409877,0.005014364620128602,0.025966602811221182,0.003939697192352477,0.03903661285738286,0.020939560531820573,0.005059855947982689,0.03055884783973565,0.009772314751637966,0.031056753693530035,0.005633263969256891
0.010914667085759385,0.090051177345372,0.1747324064480556,-0.026277705862043692,0.015320427648807703,-0.009566070986308258,0.011835029657391843,-0.034742371005325484,0.004133474347286932,0.011747748098146257,-0.00545659548038428,0.023508994223627042,0.0004829318680443866,0.018849698980998173,0.010474336135658537,0.03932579621747693,-0.0019260490176829252,0.00312684510001412,-0.00359930175388914,-0.013504124783390598,0.017099842580894198,0.014275111380121773,0.02387612191221216,-0.01478178873555321,0.008549860152703818,0.01210838796758257,0.03151260385282595,0.02398092951305377,0.014948228296719391,0.03301717110343054,-0.0008926449885353833,0.0074491356808457625,0.005962059864118276,0.0459999726967396,0.02037187298801777,0.004097956580071335,0.0058909975861731025,-0.0008462686501546884,-0.0365061281329542,0.004553455907749251,0.01718885701865423,0.01488445661385834,0.016727421571354168,0.03215876557970055
0.00927883942374182,0.38582660079540393,0.21194848184247966,0.07101040871193157,0.01364546071956514,0.022311000638738785,0.007854494103588634,0.045130587106199264,-0.0029816710456885354,0.0010587420931219857,0.002122664046895259,-0.004156516275381744,0.009993669519200164,-0.0028132581006852027,0.013238011832357443,-0.02110381198269363,0.015606491919246969,0.013480889659722212,0.018792448688419075,0.03215364544192448,0.01019400072510981,-0.001140425656587052,-0.0001719063201131673,0.030076570993653125,0.022033230813346707,0.02657083589371083,-0.006386517203077443,0.00471686493885539,-0.0029888464552629344,-0.009343827649739298,0.009612677231353867,0.014966704352462097,0.02661510497545508,-0.014573851874936308,0.004317116055170971,-0.005202096090257362,0.031656540975956535,0.02794482564664577,0.05998037069572447,0.02113168985262867,0.021455911641696072,0.012960152588763277,0.014589749993711657,0.004933108132869266
0.008241332977331322,0.32923821551581306,0.15914291246530488,0.013263276884069251,0.015519412744272909,-0.0004911688417948068,-0.006342650828013132,-0.00013066257786803178,0.01779346317396872,-0.006696327793346731,0.02158263999876154,0.04344398507257592,-0.009948538348569512,0.024379484019940754,0.001949672286855123,0.012341676487746008,0.013728756791596868,0.019928085520943738,0.020793338941916678,0.04419508051486758,0.00822779711233733,-0.0016447297409668761,-0.030410246662164218,-0.01176520498248664,0.0037961540615992643,0.01776206993116575,0.021276037284312113,-7.634745514399811e-05,-0.0010718123507099649,0.03418021177999361,-0.015437564774499955,0.00656551369004096,0.016229961524635267,0.0036544382184031873,0.0076595440230303935,0.017029446779737684,0.020428893684398992,0.037919565806706454,0.038674459582547456,0.012457828660345095,0.00821333076114951,0.016261735017194818,-0.004427412267369766,-0.005189520418511679
