alpha_0,alpha_1,beta_0,$\sigma$
-0.0010351250944465556,0.10861449651225527,0.25595045297913044,0.013757752908511708
-0.004972919949430907,0.19910796535286127,0.2770460012569634,0.011184884399105836
-0.004758654923711029,0.10904761766032856,0.3696299181515263,0.011966649237638672
-0.005549615678627579,0.06512719715056531,0.29188875597566005,0.012659962692608422
-0.0016421471612341036,-0.042868213048794644,0.2636639890815822,0.011757779518288372
0.000785452105846105,0.10550908143664489,0.32944144005999965,0.012186136166312716
-0.002799050547107464,0.11797994159963071,0.34238301096492546,0.01261948757062686
-0.0033553692875870765,0.13428556342498985,0.3196764768455108,0.012701715758127266
-0.003962525874649236,-0.02017426359776796,0.2013550923254593,0.014187908317133863
-0.002679329249147284,-0.009423641102576976,0.2006877403172932,0.010859335261209396
-0.0018432540253270839,-0.027210049541034693,0.19710376551883038,0.014174729076425637
-0.0032034547917490245,0.05371431238569042,0.29727740975450456,0.011558337887171909
-0.005029359008276687,0.10235498877757496,0.1896674936029983,0.01483362674886067
-0.005117817076074708,0.09501463171266722,0.20136350600120861,0.01512855202851456
-0.00512856776353206,0.10431890915149404,0.19404322353427633,0.015220960839389489
-0.0050481319670397104,0.09867473631656756,0.20309961244177058,0.014961860870925039
-0.0050481319670397104,0.09867473631656756,0.20309961244177058,0.014961860870925039
-0.0047607708465411055,0.10781644917365753,0.19952204360096706,0.014971268618246115
-0.004681995586389973,0.10789142109392297,0.20750129629759803,0.01486842785635516
-0.004681995586389973,0.10789142109392297,0.20750129629759803,0.01486842785635516
-0.00480086003454827,0.12390992899602041,0.21259211537629566,0.014683165607167767
-0.004865579142453764,0.10904612725333722,0.22206711039494045,0.014621677450466648
-0.004865579142453764,0.10904612725333722,0.22206711039494045,0.014621677450466648
-0.004865579142453764,0.10904612725333722,0.22206711039494045,0.014621677450466648
-0.004865579142453764,0.10904612725333722,0.22206711039494045,0.014621677450466648
-0.004865579142453764,0.10904612725333722,0.22206711039494045,0.014621677450466648
-0.004865579142453764,0.10904612725333722,0.22206711039494045,0.014621677450466648
-0.004865579142453764,0.10904612725333722,0.22206711039494045,0.014621677450466648
-0.004865579142453764,0.10904612725333722,0.22206711039494045,0.014621677450466648
-0.004865579142453764,0.10904612725333722,0.22206711039494045,0.014621677450466648
