alpha_0,alpha_1,beta_0,$\sigma$
0.000767858723242089,-0.032523520148556063,0.15950860403742437,0.01061078989098348
-0.0019639658750699547,0.04543390303743129,0.17266350947429027,0.01193553397306562
-0.00475048059149423,0.13325016676954107,0.24419699500074163,0.010917077476903288
-0.002630498232537114,0.07996213593897979,0.19091481790902892,0.0113208211311918
-0.004137614670408285,0.08432546584827945,0.2236356419133064,0.009015356831006932
-0.00147247899646734,-0.014812949230695158,0.11103650639982666,0.01040184815243376
-0.00258770618120744,0.0030041302871541688,0.32044659611668486,0.010958696556192356
-0.001955502027864996,0.18688434968011608,0.3221618746762786,0.009802589009653544
-0.0060696969642396415,-0.07797762455443585,0.24148523382552478,0.011969048734586879
-0.0028887412863457026,0.12402381394386561,0.33809883886427805,0.010441344992483512
-0.0034866313058937366,-0.12433943050955891,0.1496572509305183,0.010350000719564356
-0.0029879764595694943,0.23209693690661073,0.19183937477616425,0.009877793168279343
-0.001652766483108237,0.3018228437958093,0.1485578280332697,0.009572479680506576
-0.0020373137859641616,0.10330860557296465,0.18942665571103037,0.010140181791495801
-0.0027624131996572105,0.21791863236526737,0.23474453628289554,0.009925628538337249
-0.001266296340267459,0.026865537222792904,0.17728388806721412,0.009833402582634614
-0.004340399807906353,0.3272854160867482,0.20301466337968493,0.013283077574454367
-0.0021268316224935502,-0.027604770238258095,0.21945685715596105,0.011146416197297376
-0.0016714473236239182,0.06600430113900475,0.19524961632805382,0.01025248936810344
-0.00255377429527063,-0.01891152348114611,0.22293500289907886,0.010477900502032237
-0.0028352223815799487,0.08669709943779044,0.25757859311329595,0.010052505820054935
0.00014852443749591079,0.12954514342596493,0.11046546137935197,0.009992990694811422
-0.0010453007025427465,0.26525393069927655,0.1441287014264334,0.011037714547456055
-0.00267004964996163,0.10663220276161106,0.15907271779463333,0.010288607094349375
-0.00014628240093457273,0.10502828377295148,0.14187395609381337,0.010831013532874634
-0.0027669431701589737,0.06928729993929267,0.19963330851799885,0.010561495030861023
0.0011804851742823806,0.07553595792211926,0.10762940076758978,0.011625611131848337
