alpha_0,alpha_1,beta_0,beta_1,$\sigma$
0.006816560659719061,0.1513274155830463,-0.07675332495957886,0.45547382952860244,0.01277534434975065
0.0049111668496346515,0.25230465645376104,-0.07152635817371387,0.5135357266429936,0.014609351417000826
0.005434373400112957,0.5151493870932595,0.10346764686785889,0.21813568348457887,0.012403975571469581
0.003159631855931045,0.41812661519686906,0.08220635421923275,0.1808845738572027,0.011128419051033634
0.012358082605461056,0.11373477984650768,0.07004037473263987,0.2804644564989023,0.013450145948031783
0.006767985077057452,0.30879826349007156,0.04774405254685175,0.12376034000295826,0.01269426943930716
0.007940210852258853,0.3928331377883268,0.03714399234661727,0.13178053048620772,0.013013625602784087
0.007137617478311196,0.3613949709161409,0.13156085270280582,0.1443610795060372,0.01348632926604782
0.0026043019162807924,0.6179768374459792,0.1116250199311159,0.09554873631325704,0.011764805871630493
0.002672738260025832,0.6524311867698114,0.10720651814131181,0.15747416758251243,0.012702600578343054
0.0026170874588276123,0.680048126466984,0.11195754470629005,0.16952779843367452,0.012622968688199449
0.0029976484164628368,0.7126762868931033,0.10878355641429449,0.20748020280007545,0.012619539645071726
0.0014342743246369377,0.6249030033543069,0.10448703044775662,0.2501958205686824,0.013030939327182895
0.001472552860339139,0.7784666742846507,0.13725725799610086,0.13443841574584126,0.014477537474760488
0.007320467446818357,0.37044072390843497,0.09978022151571134,0.16811256930526502,0.011758305603581853
0.006947345905586037,0.5175312237909172,0.08838890397533966,0.28324033901539203,0.012115459356358252
0.004174569180640226,0.2796318566128667,0.09903129858332649,0.22226403322161542,0.011426032741432623
0.004534047286642834,0.18966912190032442,0.07907937867672543,0.2778696303475362,0.012736862662534685
0.00927883485148819,0.19900832215426212,0.030276617815470898,0.3492952096243579,0.012284125225915023
0.00975292647611471,0.0952303283682997,0.12799718373119923,0.08247676044617655,0.014956128347935591
0.008393609518053529,0.20133346276443295,0.011424448495697929,0.2909311579161855,0.012191094489358106
0.006425190260429238,0.09141598983685006,0.003767174054388951,0.21931408352010048,0.01558776451492555
0.0038116249380632065,0.25251788288202803,0.07494982232938728,0.3662073491748945,0.012175894196160617
0.008496780273984159,0.06287165602868684,0.012294308920579214,0.11716793892904213,0.016813595088566596
0.008255391120374921,0.048909309009580675,0.03842868108327349,0.24688918867061213,0.014823850609434476
0.007123848271955346,0.36773711521685637,0.10407323569053294,0.11453103272744111,0.014638555730289089
0.010850152483669334,0.1776358678888819,0.0598190201278806,0.1439145045460951,0.014567065946447525
0.0019135109455431065,0.5791381837812052,0.05177371034270902,0.4520964025736114,0.014676200911976751
0.008689298047179245,-0.0019014781756094784,0.017421049820837222,0.46389038522323806,0.014711139982887231
0.003046188354579246,0.5132774062862723,0.07516261884534702,0.25972296693708374,0.011697198199642605
0.0013911460641487584,0.3303219491608923,0.023545804233203585,0.26974799119889176,0.014141560749652705
0.0034715188591912124,0.3462071107219878,-0.009927916065746202,0.38381613337786374,0.013266636145871182
0.009115813024739409,0.1863261057896587,0.09541374087702208,0.21210613375733323,0.013807426677718835
