alpha_0,alpha_1,beta_0,beta_1,$\sigma$
-0.00046914276762613223,0.22079356687011384,0.006161588406929829,0.13466253817791102,0.009804917845631967
-7.134886357313658e-05,0.3925849824359075,0.13126201619343408,0.04317382367354202,0.010378340327846894
-0.0020317254969296765,0.2623862487527826,0.07821041481433282,-0.030518062988416313,0.011235811302085553
0.0026180368474208178,0.12643906835057958,0.026729794756751406,0.24775595664100936,0.011000169191106718
-0.0018487451852612351,0.2472436313057081,0.025761213348023393,0.11534854814506983,0.009637735918223245
0.003008042209256734,0.0840575514188387,-0.08034883806956156,0.2473324268846833,0.013418110142322515
-0.001135065596571508,0.21861132945277129,-0.04066249434118747,0.18738098609641762,0.010263055062548515
-0.0006195983371839329,0.18749661378593543,-0.03508434867060181,0.2029789898066069,0.010382195773034434
0.00176806150566952,0.04685694198731594,-0.042689807829849505,0.2901869499739184,0.01189160457645872
0.00022906032363015832,0.042372476519708914,-0.015501852832814432,0.26107365636659874,0.011393142835828875
-0.00037170386199119606,0.23368957926739595,0.02155127334286033,0.203287014679047,0.0087422230630018
-0.0020603675111645066,-0.10134683295010051,0.12892603873237188,0.254536949552952,0.011449043278322617
-0.0029996277633226962,-0.12207231730137943,0.07470404088100788,0.2390888067423466,0.01129697637524584
-0.0011765809328107806,0.10444790046360043,0.04155732180862338,0.32420734797481787,0.009204081347660195
-0.000508580393606892,0.024267502914060195,0.027609535185824395,0.3522144396746598,0.010484024590581304
-0.0032145294700505686,0.08802064651286025,0.08392549508583697,0.2579516391233944,0.010586119555954128
-0.00118789382733301,-0.0866044123887448,0.14588892494291075,0.2312534955458267,0.008910470846070448
-0.003219400471518256,0.015007277980241806,0.1955463795750925,0.14771671891207686,0.010544688393702466
-0.003370221714215664,0.17682361278353417,0.19174462528274303,0.11311526860150772,0.009773813465951244
-0.0032042684697100843,0.1447130630846638,0.2592198835544906,0.06188996530237477,0.009469578545320233
-0.0013869301665635429,0.18694354125419038,-0.09292510024064739,0.40470302211088427,0.011541216660718756
-0.00020614689804218393,-0.10178581069233118,-0.01633681333772249,0.2886565438277088,0.00846145224019798
-0.003650128293451269,0.08277905260007232,0.15608528887894962,0.07009315117851243,0.011578670558214774
-0.0031997677432701512,0.08684818732093821,0.1466743508594534,0.16704122318517278,0.009115629489846342
-0.001053909504323672,0.19712209072697034,0.11764358191362548,0.2504227855727909,0.011060546037743728
-0.0018500608652349078,0.1393395153518328,0.05888401184048688,0.08581923544381365,0.011153585803418983
-0.001626327459431447,0.13744029458066248,0.058303145480392005,0.08401823716522304,0.011157988107219043
-0.002179469072186618,0.08748751311401098,0.15722736247966987,0.10409008941873822,0.01134744941124574
-0.0013702126403369506,0.08032346368859439,0.06276401379005045,0.291839539396701,0.009160434901559046
-0.0014527591782246866,0.06384634838671532,0.07509605748931562,0.23739441847627965,0.009470708965858847
0.0008446196285687142,0.06313795213911501,0.018696940423181426,0.17747431996653878,0.009708266135800435
-0.0015922944530009546,0.11303221852970176,0.021747586009226907,0.2458372765043301,0.009439802017288194
-0.002697632100555931,0.07553122363362362,0.07459212662957242,0.18874952699645203,0.01022315015516906
0.0004293726187763149,0.15273371974500222,0.03057125941497569,0.28581712681297755,0.01081311489580373
-0.0006910683079331999,0.15645337642616602,0.09949999332013897,0.18256439365390922,0.010710156247238607
-0.0029379576846596134,0.16265325213768345,0.09947731405454843,0.09275294854106217,0.009277737757444945
-0.0007676792526325177,0.09225759776862459,0.08536636478769898,0.21039407416816025,0.012655456017556717
-0.001715297509540309,0.12950924273889908,0.039062231302456646,0.19641503482895478,0.008234217117725234
0.00022243505395702135,0.1758243865037896,0.03150007822118168,0.20243584006484644,0.011322518853515632
-0.004330043390234538,0.17381932440406933,0.07902018620817493,0.24711798049723058,0.009657840082428685
-0.004072674124623607,0.17718540482514863,0.07936757451079918,0.2499001650749477,0.009671477631114762
-0.0021583060549427986,0.08495883045760252,0.08927493737620915,0.2639601917879439,0.012605578916968655
-0.0014790087623289818,0.08513909583386074,0.08123828353018532,0.22330076291209908,0.012106437243571959
-0.0014349819717201855,0.10109047401610775,0.08349489960716275,0.2232019749604697,0.01211574407937957
-0.0025247396096829116,0.10449045388040801,0.09339357929077496,0.24681517758014943,0.012284900616947767
-0.0025247396096829116,0.10449045388040801,0.09339357929077496,0.24681517758014943,0.012284900616947767
-0.001366028000676306,0.04244994176032645,0.06932956245385176,0.2585968310954366,0.00876716204736545
