alpha_0,alpha_1,beta_0,sigma
0.0033191913994263084,0.4023373638453831,0.08896124013891338,0.015788304315037156
0.0065657336811331506,0.2989094653166106,0.10303737892642154,0.012843254388641749
0.007338558017707546,0.013760995725944473,0.05142368523155394,0.011213623091493692
0.003160346299601776,0.2693610019028857,0.16582366185188147,0.012677947924823357
0.005182553465715628,0.4218292771827756,0.09054481322435005,0.01157845283097581
0.0037879581769289516,-0.0391114974526174,0.1362801935649724,0.012875014487760359
0.004007941547864097,-0.10937422260156132,0.04798722702035138,0.01208741625717081
0.006488202963460571,0.338272983527507,0.17240349966391988,0.010350091699003744
0.005679328048669189,0.32966894139617464,0.10663043905386091,0.012845899775471853
0.004588783442938154,0.1337626099678673,0.04670833181801976,0.010687499184439708
0.004588783442938154,0.1337626099678673,0.04670833181801976,0.010687499184439708
0.005043177771976914,0.27427980130535706,0.10866180946211129,0.0116778541152107
0.002671640896051559,0.23291747638920393,0.06436409799277319,0.011853541018109119
0.00822870794347139,-0.00281088654973989,0.08557632623663032,0.013048629304893693
0.0013555664078161078,0.3780864735275182,0.1268956891037786,0.010084307588235667
0.0029056394405335205,0.31005033563839574,0.053367227709591805,0.010744397408938823
0.0051826222677789245,0.2968528679717717,0.12101452792423613,0.011103756902232234
0.00514835244357466,0.45618816788177274,0.10747295585365611,0.010125499355177937
0.001460273150456242,0.11843673275371092,0.12408104488140209,0.011430357475357861
0.005095584786041251,0.4374632326902743,0.12357800290205781,0.011516735325256393
0.006232544471819191,-0.08132954545763818,0.02689652405633925,0.011250336023149201
0.0028953118255064846,0.3231977584358399,0.15242484690761599,0.01172388022485111
0.006666180141284673,-0.16121194463820446,0.09693123406725501,0.010490285679654775
0.0007193617842411515,0.6158148612475213,0.05425556518522677,0.012573446691584885
0.003023376446747917,0.25802711103216835,0.14602639229224018,0.012801203361700991
0.0076093982850970465,0.10270927672286768,0.07962868079720156,0.010318999775489867
0.006115212201045303,-0.11641619370331266,0.12407875767542359,0.012107773943169288
0.004124292278187895,0.37355870190813084,0.09347653852245844,0.010786761438357141
0.005545409553526505,0.060328115083571006,0.1571937772840435,0.01206106273913221
0.0029752831167892714,0.32907247307578036,0.0636675218042656,0.010680215951543639
0.00474723552805192,-0.059364777086911694,0.037509844538714705,0.014399217999157447
0.000857819317929805,0.3697702183373059,0.0437483122516613,0.00977223147176366
0.007556511108960797,0.06714091223102293,0.13458154455008248,0.014367117769237957
0.006478391431645348,0.16858659545034219,0.0037663280789304583,0.012021344389323382
0.0058951075961571,-0.03197162774523073,0.16931935905187087,0.011403482095276363
0.004229608636419908,0.41949201955889776,0.07413161424528328,0.012166567702809801
0.0023168796260376653,0.389222612883274,0.024509859775245738,0.012368280686224921
0.0029596938222115894,0.4455350700900674,0.1415629154886113,0.0109048605054603
0.002880247142762992,0.24659000976258488,0.06610425688543117,0.009310925415060551
0.006262873750372223,0.317983295482758,0.061783028834651754,0.012552437804199934
0.003430632457851932,0.1571802256659771,0.11750951292222354,0.01028096455564098
