alpha_0,alpha_1,beta_0,$\sigma$
0.00946112005430042,-0.027966809940010613,0.10629588399012348,0.011019396168929727
0.005967623008062402,-0.06519192965294247,0.10639687179529658,0.012659177093980418
0.003145225043991749,0.3892043518770619,0.10358006155309432,0.01162702701290015
0.004059228013837802,0.09903884721177793,0.15894321711844736,0.012951908812011933
0.005884856106609515,0.08022424656175435,0.017861268593307444,0.011364762017587774
0.004882041439446485,0.17151190118671572,0.17690914047386067,0.011336992491519962
0.0047482651181100476,0.09833582886144492,0.09415019327251441,0.01256200347757779
0.005308228767416995,0.16021382751824856,0.18256336758374234,0.013998444484129659
0.004577185747887276,0.16569226066280637,0.04898920360744543,0.01279501857626305
0.0064491102736687084,-0.0379282415390976,0.1999449384756618,0.01137155582308415
0.0037999236599876446,0.09704650455449333,0.10085495626647745,0.010491486814340463
0.00574587908875315,0.039272522820813886,0.19684089334892138,0.012937234600081424
0.002935726821440447,0.2011049101351207,0.14787660219028698,0.012750817733561886
0.0009525248201108045,0.20155547025580345,0.1188727625625287,0.011241483756433222
0.006938128833021231,0.1578510170308685,0.12700920975204838,0.012239756684854365
0.003366970949654938,0.2169155462362014,0.10854424795598676,0.010076525818949574
0.0036608540825408807,0.28136336226964315,0.021191382308450527,0.015191827561407883
0.007407090264496218,0.07568901897088849,0.14594599134574887,0.011392570106621855
0.006021805131396535,-0.02048637263537502,0.10761109566466347,0.011461310208041198
0.006517035975719137,0.21337625616289208,0.07138377824791084,0.013426019425101294
0.0016157240916675826,0.07878377136253602,0.08300774503697457,0.011506201461026417
0.0077075718343787005,0.08115313816100968,0.15323298855750628,0.012869497764166777
0.00162870840223767,0.14281889778303686,0.0696622071240513,0.011044823756166323
0.00695651630178759,0.14326606055861998,0.19154956318560082,0.011907925036936651
0.004082968010869918,0.1058449798137381,0.08348394476903195,0.011480112209460717
0.00865613415275696,0.04317273301641479,0.1584584167516397,0.011915300109565789
0.003867835078335268,0.053706394860023765,0.11019856050522114,0.010658986442375722
0.007166106464659386,-0.05434336368777867,0.19489226025463358,0.01258440348477886
