alpha_0,alpha_1,beta_0,beta_1,$\sigma$
0.0036329222193843616,0.009682857642575439,0.24586331001872094,0.04670465271671016,0.008462893102386253
0.004545396352831642,-0.10196116212792151,0.11647138817725193,0.16282518086282502,0.008559996595524704
0.004139024490056095,-0.04713555099188878,0.1302700843665824,0.04194178474633876,0.0074570399526268155
0.0042632348956197835,-0.11643651182198524,0.18721048281545058,0.015499959524143861,0.007023580935598766
0.005701551619992092,-0.27316429165539496,0.27014302284710734,-0.07484808605741841,0.009090647315003177
0.0024481915717247085,-0.047606006976050316,0.12153095554675665,0.14293616048466543,0.00803556007263316
0.003408362013572954,-0.08090812618332756,0.08115450100700237,0.1497974335722853,0.00852343179094466
0.0047316796190021325,-0.04717895259879602,0.12252042757366723,0.15312506791332223,0.007978658836062412
0.003188830422186423,-0.10910711930336188,0.09803646594917463,0.16438035859130765,0.007893875147648931
0.005458530028469742,-0.17567327567563748,0.06999641058645623,0.20557521928008482,0.008571836818213644
0.0016700220747165636,-0.14253647658732652,0.11521010590930122,0.1495223803813447,0.009575997586059771
0.005687472567708213,-0.2941036502545838,0.14486777671825418,0.09919590042269429,0.008623726564255177
0.005358500392022296,-0.2690377677844757,0.1798309994071447,0.11467878448254394,0.008871034565171996
0.004169188510854544,-0.05155443072831422,0.30954490979662197,-0.010996336583514926,0.009583373018904735
0.001428739562464978,0.045837804017818784,0.27546098256727564,-0.08107375828353387,0.008506168152664258
0.005603120800852091,-0.006060279408267982,0.07543038989193641,0.09036932576063803,0.00893639795121823
0.0013827172381516044,0.0887097601190975,0.18043611699711548,0.018228480948373465,0.008210953343331932
0.0064511932854946635,-0.033248295565315694,0.2271815792439378,-0.03396696993181333,0.008452113063048303
0.005853441807812468,-0.036362860156921396,0.21079806693918332,0.00855535413457318,0.008285135616540054
0.005188462707669893,-0.10910322133458247,0.27853866168622277,-0.05842288910095444,0.00849171414453676
0.005419396716227755,-0.0520219336926962,0.1512205165787158,0.03643729444538458,0.008005691214913312
0.005643217253112896,-0.06246084066036373,0.07883522232871784,0.12991451361710007,0.0076391819866198475
0.004710903948159452,0.013952607006606336,0.12697697225832388,0.06663126299250659,0.010095991809727688
0.004473474648530965,0.005014157708452863,0.18415762178068165,0.014819988047066777,0.0062172004611870365
0.005178308849375271,-0.08163534200083446,0.1892658808214567,0.026053781574915603,0.010618207461701137
0.0058233314258226854,0.02081833152136079,0.22570121440540117,0.014220115032464207,0.008076936556009837
0.0029723351502908397,0.1802475782955156,0.09009595593095146,0.05874388789926987,0.010087147537046764
0.0031828817894106153,0.3089162876716741,0.05433903954212452,0.1319836798916028,0.00995039395786184
0.005011044144704921,0.25940586274781874,0.09921413491416102,0.08010719422229581,0.009805586293480162
0.003219885523609999,0.337945662189241,0.11870824734002099,-0.0031125652690354726,0.008574094402507296
0.006872196906359938,0.18598024666734042,0.09841263493487022,-0.013515107804024422,0.010491273189027739
0.006056798308730515,0.23964594837024517,0.15757181446081567,0.012875539999944735,0.009769377317413864
0.0073673842423480265,0.20833546649659965,0.056977262134701556,0.04442307783946499,0.010486554130525102
