alpha_0,alpha_1,beta_0,sigma
0.005265224547256713,-0.023722147032725863,0.15216531807905603,0.007521523235666543
0.005378994605542356,-0.1863538176360036,0.24859814050679327,0.00979381796626225
0.005277352696034893,-0.10138503479793434,0.24569708538103385,0.00997271730504422
0.006007992392607286,-0.33959644606268913,0.20325695410283945,0.008261160535391701
0.0028294203423324103,-0.04039750002725316,0.3006459752593595,0.009891439070597792
0.006354488276850248,-0.04401832248871476,0.23507269021223645,0.00754949635009125
0.004116533813177931,-0.18993698543000523,0.2666529689521385,0.009003932220640878
0.005056312314809849,-0.16411404521660147,0.27178009296316796,0.007268500720829516
0.005716363553068608,-0.22393704600309602,0.1855834345263953,0.007094977745857481
0.0029474619482985328,-0.033425754789587106,0.3701596189828836,0.009861029877563793
0.00241375861111669,0.023795347279408446,0.385068313476536,0.010014703273659107
0.008058066278171115,-0.27016718635519826,0.19957743836444367,0.008279053979233397
0.00185074018679625,-0.0784383365419372,0.28637482939872594,0.007309857577975169
0.004230927497851887,-0.3318681531965201,0.30003492108373087,0.008164954544455805
0.005209862014986313,-0.1119203617342729,0.21935173435462055,0.007628902072360669
0.0043334880852625044,-0.2556261248995194,0.29107149471494653,0.008898869138039254
0.005669541096275002,-0.26300775882572347,0.262177616638148,0.0076065497433532815
0.0022757147631702465,-0.2710964820316444,0.252242988725099,0.009376750550633925
0.005432637344670903,0.2907038369046233,0.16617356937637534,0.009320084221297943
0.004334122399024774,0.05976286216740459,0.16305235143966718,0.009508199461579013
0.005852202242968491,-0.4206085324202131,0.3703017206222926,0.008152232352223688
0.006093241502525179,-0.25959180956615513,0.3535751973076333,0.009984658055945037
0.005287912262104883,-0.4407940989559688,0.2722359433777375,0.009122502981026657
0.0060057750442055,-0.3557070498096841,0.37763364506194586,0.008227859865088515
0.004541906335754417,-0.28029334539453704,0.2528290682410582,0.007972700949573497
0.005900242705684918,-0.0339718943504307,0.18709282687747264,0.009201357867424678
0.005373009650295579,-0.04787819744601191,0.16979282363921455,0.007794728999135469
0.004717167434604402,-0.43764683700969337,0.3756162309663707,0.007819249626281909
0.004202693156783665,0.017958129408214396,0.12810473199533393,0.008873310270636398
0.004192120703840964,-0.16144745502409794,0.2989887887100815,0.008406156100847982
0.004192120703840964,-0.16144745502409794,0.2989887887100815,0.008406156100847982
0.004979016602053624,-0.21384446769178747,0.2582063763509667,0.007984290845943062
0.006232375187718362,-0.4494214115401559,0.34557191738492965,0.006978925488254539
0.004307907207049577,-0.1472972888395316,0.24271526309650135,0.009580057562838936
0.005483187814914245,-0.34142149082361634,0.3604025948877779,0.008559270821728259
0.004315367752524365,-0.3396800506450624,0.3864820124278685,0.008268962715287669
0.005374345421813988,-0.2307676941899889,0.20448070989387226,0.009171918542448323
0.007270429901675666,-0.3879404243065446,0.169362268988401,0.008354011716256847
0.0044923624888579625,-0.06757773995885921,0.19816965920289095,0.009550955988478523
0.005954939669498758,-0.2726240365742584,0.28074554905656296,0.0085195426028652
0.001278872648249121,-0.09522919751865473,0.3640968187475488,0.008990703032119046
0.0035831986327664995,0.06685168155821294,0.2093214114201752,0.01018748687601689
0.005430929341613361,-0.4251693044004454,0.34277190639101013,0.00732454925496726
0.002902741103256255,0.03363654023220266,0.19424800252112912,0.01120930038818065
