alpha_0,alpha_1,beta_0,beta_1,sigma
0.005364915439862412,-0.3705469171853286,-0.0132397637108068,0.19559460330587172,0.00905359298060632
0.004722672775509855,-0.11813343627949884,0.039426971047857,0.1631231792131688,0.00863296552167413
0.0054309039660661905,-0.26501725753020766,0.15662009255092527,0.1712319310715135,0.008634224273512335
0.003449651864249184,-0.18884718872273967,0.4003029905882492,-0.034965382434267,0.00795778576197558
0.003838751600234443,-0.06006445958189424,0.41193776140636285,-0.20516818516053226,0.007065447389930705
0.004736049254011133,-0.2616156406386103,0.01914398218828055,0.25369410437076434,0.010170629655653483
0.004237675606947172,-0.29394032821069177,0.1955339534781307,0.111775259991945,0.0067873041841949614
0.006085576458314154,-0.011635230256518444,0.2417146841889805,0.0025531431455363437,0.009767273952609696
0.004741543913068948,-0.21879802966643852,0.42693647652554506,-0.07143451203301686,0.010283136309317282
0.001798961745651244,0.021112531905843352,0.15399181134995618,0.04728788985411129,0.008253607706403408
0.0027255780213349757,-0.042304840105394335,0.16927923765029257,0.17236999118909319,0.008398079021681848
0.0027337381254843424,-0.05864741400434178,0.1828911343304099,0.10046463086809364,0.007974196495695593
0.003442675413384447,-0.24743439681995408,0.07923783993049634,0.2540759633525295,0.00861484278556167
0.004886011805333944,-0.03708586182069937,0.3548125066398736,-0.10488351566006784,0.007832602273584706
0.003821719699340533,-0.22145368966781342,0.27662899832709587,0.013899977967193337,0.006999198619563553
0.005242915718260877,-0.22515354928843467,0.14480629920019475,0.13579540264253714,0.009445152048881958
0.004627396944057703,0.026560076209970553,0.2549020995714518,-0.027829497453705887,0.009420580131969728
0.002069704600761525,-0.06388365007315124,0.24813902789336537,0.06091515003495098,0.008391357474754587
0.005568518705737649,-0.09544174557029558,0.22481564711504878,-0.07807621759534128,0.008736694612020137
0.00442063244548736,-0.3198737435199676,0.14118004563793796,0.03408497087112123,0.008421771899750278
0.004862519813200182,-0.24244934223792253,0.23451501920141274,0.08385392495102587,0.008774465697467254
