alpha_0,alpha_1,beta_0,beta_1,$\sigma$
0.006977115342821424,0.30827303734041456,0.09661228054674191,0.182120757615298,0.012939176733838466
0.006687903413855242,0.30995488295448864,0.061125069736193,0.25921066422562455,0.0104824091909634
0.009253882998178609,0.15944798936221014,0.027320717954726587,0.2540150902351719,0.011991680905185872
0.002929528208663987,0.46998990510021393,0.06591245471018105,0.2556792734013853,0.012322487430750997
0.008666771386210739,0.21965475039299961,-0.004267263282305464,0.2919788194760629,0.013091224174826981
0.005967421850206204,0.5102889796237934,0.15238289748205255,0.2234458147248618,0.01335252297077014
0.004543423188597547,0.365511612554714,0.0648713101037105,0.21524772647100587,0.015585779308775057
0.006714129608088321,0.33019784202087427,0.06789329334892416,0.1727211998796775,0.014954686863425028
0.007247317747091236,0.5234030368079708,0.14025921657558932,-0.012722981577887512,0.013563970277534606
0.006355363346040165,0.3097114413764798,0.11668648724796725,0.20918955691414082,0.013672728755428092
0.005255465824553031,0.3584973396716087,0.0807321518341135,0.3020371662580099,0.011589106170871605
0.0065601728571034,0.4880664645558432,0.0810300743243054,0.1961009865043492,0.014247689115855694
0.006528614135172493,0.46684628077704604,0.047836142339912006,0.1856841480435141,0.012229861625867929
0.008391488829406445,0.2857782126021143,0.06485163486368314,0.20714295566084803,0.011759544806277934
0.009379077058634158,0.07192787008743477,0.09120838844747046,0.21193619952583312,0.011583293732482312
0.0035769444756884408,0.6851831529618111,0.03719667563126317,0.2658343308722475,0.012559486800104842
0.007392290057758788,0.4771050167594413,0.1313256335263444,0.0937809292344228,0.013347549444927453
0.004799045957955795,0.37275613543514086,0.06864669300367217,0.30023057713420387,0.013394224368354555
0.006944067006685404,0.21304784529893173,0.03975747915222238,0.16051929699786943,0.012505875700826459
0.006740052106754988,0.3154586139499815,0.16528508015924728,0.14111060575757334,0.014646694406037407
0.010596037771938762,0.11083935957907186,0.15123842659083794,0.07400978455467494,0.013503443819244556
0.007996335659657744,0.18897318548892023,0.0355953691203592,0.1866197492658946,0.013169623093884987
0.005085211713899483,0.25575773115349193,-0.012084701860413065,0.2702947581544728,0.01407149323615579
0.007465546556557071,0.31728674562537723,0.059668140173052595,0.18045363418242683,0.015111969750022589
0.009619366111461185,0.13568281258633694,0.05132009709719247,0.15816654045708936,0.013032502278804654
0.011047984719124701,0.1495735328231461,-0.009992506081148052,0.29077921043991406,0.015457014584836063
0.011163196322261437,0.1469871736993804,-0.013015840019265732,0.28310542255828725,0.015228483244516904
0.010233415401355483,0.09699091047222577,0.10200208286680185,0.17321452924245573,0.012966941534884162
0.007587233427753352,0.10743654785161162,-0.06929777756204289,0.37899022012500677,0.011853390983483241
0.00773335957381574,0.14266235862984444,-0.08135708285268396,0.38083791105307685,0.012674425421778768
0.011561953776703701,0.09668529713050253,0.20350516735992463,0.011642180748838857,0.01455943462497983
0.009442000642728614,0.08743167600456325,0.05876699506529239,0.1994633232899978,0.012895911292651057
0.007889328284716356,0.08921221535017552,0.0718315993461282,0.14013632979199966,0.014355681201569694
0.010979149791360594,0.15764532554537714,0.18651104088170045,0.11229853701629797,0.0140648843061756
0.008371492803286562,0.15472798070587435,0.15709843687574962,0.16935845273335529,0.015510348896886262
0.00847767884870465,0.15501812172985532,0.09143968141384669,0.1902610938048078,0.013708970399564965
0.01032928997930333,0.06599470398046196,0.14056275409295524,0.10753714162357686,0.016270514562922563
0.008380802263716429,0.152044453371262,0.022628039474372853,0.18137382030465554,0.015686338083095178
0.008625022012523716,0.18585886204606378,0.12397061724992779,0.2099048787356374,0.011805327924982253
0.0045076520437169485,0.1574015818729349,0.07358313370424066,0.37846712281082784,0.015210185384397973
0.0046261768166915886,0.15026359904626657,0.07692666632955443,0.3675991532140615,0.015359510999028984
0.00754888532549557,0.11870009364414859,0.09692838064808142,0.26881278333899816,0.01491327226345041
0.00320376837139426,0.07252512319386206,0.07751857864696433,0.3484717479393772,0.013256124560798128
0.0031493895942912957,0.12675727378987944,0.08508014606744907,0.32821550435842894,0.013049014350889496
0.0074384523365651,0.0879193122426401,0.09763839462276826,0.3653582384448575,0.013690024908392683
0.0074384523365651,0.0879193122426401,0.09763839462276826,0.3653582384448575,0.013690024908392683
0.0046729424171546895,0.053366151299657834,0.06422354569860513,0.42005533024600683,0.013091930308825066
0.004027270592949469,0.08111266986480656,0.043379176320647875,0.42481511052896065,0.013836259921707856
0.0028649472539264255,0.04786463700978719,0.039443476505679025,0.4351586828488112,0.014589723960522171
0.008304191566815056,0.1384979644212604,0.06900787454015454,0.45237906889171986,0.015112474737817122
0.006846872377021759,0.14489831933081,0.08164026341557146,0.4273469077211329,0.015042034306354188
0.006867683011913444,0.1640727110049492,0.05541959244749221,0.48337864364170535,0.014835764138727453
0.006566546715653257,0.18397289208809944,0.06460636035298604,0.4960505892956565,0.014323760143069478
0.006227963984841695,0.17205415263255816,0.08472848169153586,0.19587068765715787,0.014015037802849599
0.006257047883485906,0.15014446083711053,0.06455542045361952,0.2586413713440932,0.014442599375566311
0.007183667235308278,0.1354313957930206,0.11245720787378628,0.3529481254732176,0.016361817549965657
0.0071605989649869365,0.1335865143315055,0.06273240457545697,0.2933989668644853,0.013406153103003584
0.007313592973953862,0.06481010653345068,-0.0011449647312544108,0.3093374698932067,0.011809409121966508
