alpha_0,alpha_1,beta_0,beta_1,$\sigma$,Y_0,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,Y_16,Y_17,Y_18,Y_19,Y_20,Y_21,Y_22,Y_23,Y_24,Y_25,Y_26,Y_27,Y_28,Y_29,Y_30,Y_31,Y_32,Y_33,Y_34,Y_35,Y_36,Y_37,Y_38
0.0031898725851455603,0.32142352256765533,0.16479359543280037,0.14694050190533864,0.01167638232181206,0.0016469131100992464,-0.0032114668977205373,0.0019880035066615993,-0.0032653176680198515,-0.006274176663931364,-0.009781343413845093,0.01473522549692199,0.002123179876044967,0.004474407255728919,0.0008261258288800138,-0.010358778026183256,-0.013322667775195538,-0.010650285867202226,-0.008107245107307417,0.0032943193867820777,-0.008780014070036887,-0.008281450033869755,0.014691357346732395,-0.0016587623761468871,0.002474355884693267,-0.008363845287397536,-0.012183158295448145,0.0030493703433017946,-0.011775940662853292,0.0008025620052324522,0.0036992998080758945,0.008978337784566682,0.01058420396904269,0.01943953706442486,0.021423886265143032,-0.0009744540737957922,-0.013432131400336828,0.023855922604363054,0.01509858880001481,-0.0007051076138503004,0.003714044933838446,0.016378906661523435,0.011886298770215891,0.008056377591919716
0.003914038307038726,0.17783297296632858,0.1498650263570051,0.07136061227621444,0.011757834076507682,0.002736702320276281,-0.004224367177454437,-0.003042532190903742,-0.020147196478545203,-5.208621638811805e-05,-0.011333931821455404,0.016304753345520576,0.004221964455527842,0.012250150625908824,-0.0016646640610342275,-0.020167983235812665,-0.008475851712541761,-0.008347338550550218,0.0010852550501148958,-0.006783775272140308,-0.008556122839323136,0.00311448941160363,-0.00025885163351103534,-0.0017036111078762295,0.012037769705572405,-0.0090112772303454,-0.0033392836656779184,0.01711327178412355,-0.023992122029623628,0.0013887963625931654,-0.00046164596064177197,0.00684892947920784,0.022704181752675,0.02469502668616563,0.020877388048237144,0.0075885561069792785,-0.013443032267637638,0.02051370250434409,0.01814571921957511,0.013176295033679383,0.00206843152984772,0.016119183881494907,0.013665642992859113,0.015382238744108755
0.00399011587573388,0.26335388565842505,0.19094265100958138,0.15523163791212416,0.012738864301183483,0.00046340196436103683,-0.012434953705022055,-0.020733546975766196,-0.004767114248984244,0.005509829748779771,-0.011775674106390735,0.018111609012197348,0.017142377439068456,0.002619001236659216,0.013668428928828231,0.009029172352329404,-0.024880370672612263,0.009507032038443233,-0.016363251683274325,-0.013762681091459181,-0.01699371606245255,0.02197061096992957,-0.007606683922598302,-0.011045284871979678,-0.0045221042414364055,-0.0021781885632821667,0.005979716910264922,0.009830288418831741,-0.020184154852026612,-0.012073303781525152,2.273056080286394e-05,-0.008673057085689053,0.016871774977483423,0.032623255193492816,0.008981069396765802,0.006134277718768717,-0.00462999937631926,-0.0028364723482834893,0.01775309183970545,0.007997060954792155,0.03209985620699834,0.01542783335587577,0.015267149161032311,0.025486003071672075
0.006729839507793121,0.44262382390931243,0.23190892025963064,0.12198212853506547,0.013288519520983129,-0.004710183779150797,-0.006014363320320973,-0.012882073840406209,0.004598732338623215,-0.01129735446771765,-0.009046334930849772,-0.0009003292309453675,-0.006226826275187049,-0.005564993308790379,-0.000582396798984365,-0.004647290814541298,0.003034262509434903,0.008194986043430368,-0.017568989326548413,0.0029629883264155315,0.011384443562984065,0.03398401516312869,-0.0036787179008390103,0.011810072405879567,0.0014722888139950306,0.03826301030994173,0.0032512779015879427,0.003402237173508295,-0.004862549513256488,-0.010900494606327474,-0.0025099583576350983,0.03363343951657354,0.016615981751210044,0.004070257445871479,-0.0039677742134766655,0.007665502314685935,0.017275366685474722,0.011765501609774328,0.00613969609724374,0.03884134795304473,0.02745426266337057,0.0327917692885999,0.01125796427789984,-0.016265515741925002
0.004243815709918654,0.1718762396381837,-0.03370864989912333,0.12526590625947695,0.01404673387172138,-0.00011583797685790743,-0.007309978212156432,0.008705303591057695,0.001566254485165679,0.01618048124561817,0.006130526520646085,0.003696531275839803,0.007551815706588475,0.03374589403425981,0.0018697167719559952,-0.006758996588683015,0.01445499997641104,0.013598432299596931,0.0023962972298458207,0.0012675441762998879,0.004991283330802888,-0.008384349562067834,0.015407423964922926,0.020864036235947174,0.00027760087327438713,-0.01817538973494922,0.015919714285454346,0.02527238489234652,0.026915125443169454,-0.011220035903833437,0.01637176969955341,-0.006199168459876868,0.024977628842072705,0.024062579206071213,0.009405150654706646,-0.015313731363234133,0.013897215739817125,-0.0027353619022706783,-0.003699362974232862,-0.005772435581490601,-0.012087756242527479,-0.002254751492571025,0.007596270301215154,0.014784235103229277
0.006401407224135161,0.20309022469278284,0.14201370089808413,0.21489374731921138,0.012608224442053537,-0.0003904075942439718,0.037370350434551836,0.015726684844895686,0.009833225445119834,-0.009949473170254448,-0.0024959872885566884,0.012004842122714895,0.0006280870519365517,-0.02070023412425718,0.008341762579073955,-0.0036674321038312903,0.004846030075505432,0.001153131506971389,0.01849436635027866,0.008814349651681829,0.0024531205728545616,0.02839576980138605,-7.512226746128148e-05,-0.0069960374701451755,-0.0015982017686478767,0.01494169160947331,0.00999698899358524,-0.016792375502880874,-0.024456740026658506,0.026865513575328636,0.001639280132321295,0.0013542382311306411,0.01579312060702805,0.011891734722510969,0.005318598769065172,0.03681638386978533,-0.0068916290431040176,0.0019628208881075954,-0.003575933532329015,0.0061812145390185876,0.019920936366806093,0.015703127424403687,0.012396924230642543,0.012531665695373556
0.0017082206884944068,0.06758908916113411,0.16910708799370394,0.1550393201191006,0.013602775111621713,-0.005919630670375911,-0.04341796058406096,-0.03034702168742731,-0.014667812074835926,-0.0053166834917268,0.003880171558246304,-0.01690325813702753,-0.0049969558746319875,0.017695272847839085,-0.016138758969487285,0.006525518554297829,-0.014195303390393245,-0.006129718857533498,-0.023504328039154358,-0.012166646206579434,-0.004406020116447971,-0.03302096348802599,-0.0028892968456981256,0.007617308511731542,0.0019469669199751014,-0.028376698205060433,-0.009467836424624754,0.02125708779580105,0.028675970503693717,-0.021611868190651036,0.002009593595708361,0.004903724948815671,-0.013938813206173626,-0.010324021310035356,-0.0037983636910291114,-0.03085511439866419,0.015448887440118266,0.006988249473918455,0.01302858677760015,-2.4903884284120323e-06,-0.008534384927012337,-0.010540958679013425,-0.00971429052830996,-0.0031941200963108538
0.006215483747307641,0.08545900161087092,0.05134766356374791,0.3426686900277284,0.01594743567938824,-0.005665320459710912,0.014751192466829056,0.005480109344148023,-0.008418819012806012,-0.01405651272539055,-0.02773636496304485,-0.0032452353122616752,-0.00938721116442799,-0.014321886527589648,-0.008121417787270059,-0.022032092043732562,-0.0077585646624818904,0.0006765673249236851,-0.015162313758242705,-0.004888224665120639,-0.024077152243692994,0.0018912408584879055,-0.011933693906501945,-0.037069236478931455,0.010054737811970731,-0.013100545085908567,0.0043557149606884005,-0.014972607259848844,-0.01019309795444592,-0.010681976147732648,0.0021300484303303736,-0.013352263021735906,-0.003536920032927775,0.02120897535865765,-0.0044555413879924085,0.02420366160258302,-0.018663595735133022,0.005075623524453481,-0.010551203694966305,-0.0023902574758358506,0.0005030121284503881,0.006376973227222735,0.0275797145353031,-7.334314687724758e-05
0.0014323850774537435,0.22345089787210629,-0.011389924582871067,0.14660857672363037,0.012914264490538728,-0.013449161579991055,-0.003958437841488122,-0.00470119719134484,-0.006010432712860032,0.016186072372424806,0.011616275656070254,-0.019942119762768388,-0.0034506070653115666,0.0037435367775091343,-0.0071350279631811845,0.0043101056431575765,-0.005184768184734276,-0.00571297959324409,-0.005558603653372375,-0.008383470017225721,0.014376573734597489,-0.006360311637320363,0.004229747542586328,0.021610217094975504,-0.007250462267268946,0.014633242438586023,-0.016335035720780555,0.00984014411938994,0.009282202166563043,0.015213748582701653,0.0006754476660947883,0.010996537364130391,-0.009040902988643046,-0.009967850599936634,0.009060371225174455,-0.010073045326496884,0.020154385377233363,0.0013433994001218305,0.011071983398979907,-0.0033664616413413917,-0.011353136241357125,0.005091468961955726,-0.013027425054652788,0.006602423724874979
0.0040194079372712615,0.29765081968244,0.13861933253790465,0.26556242405646124,0.01258150102782671,0.01710334425662335,-0.009367532181314621,-0.006522731315432994,0.003209063954089848,-0.010461595796230792,-0.012837307106782037,-0.015468920902196108,0.006533273396337072,-0.0203187565451851,0.003919154992468666,0.013411994542512639,-0.003714615269122851,-0.0064368261770959695,0.013048193060500727,-0.011786818130492037,-0.0008763214390304958,-0.01125805353114123,0.0024632765488261485,-0.007733822276652744,0.004186766501040929,0.004780860701303077,-0.0039663507355023,0.015636334199453594,0.01483525601742968,-0.01731928227021532,0.0023662125080394277,0.014620275451024872,0.011184777601246811,0.007491597961177397,0.004849173994164654,0.00779717190974584,0.009028191436987475,0.015733851243625273,-0.00235048865991126,-0.011215329393116712,-0.009970332690333816,-0.008388618544295122,0.00886571572283907,0.019496806894112925
0.0028198422072939753,0.015748823357854026,0.1287389818950751,0.09598885871289131,0.01278202461644544,-0.02522529526297686,-0.017900253323809387,-0.0021532157470624,-0.009569570383424037,-0.002945340996867974,-0.003561723544854849,-0.018397429013975532,-0.00783915829298441,-0.006249825862597952,0.0016029053589241055,-0.009029549503412856,-0.027674417797788727,0.007398800845062327,-0.007652290422254559,0.008492843081954438,-0.002085283940537424,0.0001827264689030977,-0.0002851129448740936,-0.008334020996448073,-0.03455946583310912,0.0014229688413704095,-0.01900742050350045,-0.027848876254519248,-0.003456624798119636,-0.005100442896258146,-0.008973319286123665,-0.003426285275762211,-0.0147876111704466,0.0014746687809916925,-0.02203865510976536,-0.0020979696915233636,-0.009550168067376734,-0.0036033243444439133,0.002910979474914163,0.03315439687301837,0.001403406466514343,0.024722646345483094,0.006948240599254039,-0.00149599138853604
0.004581807484837864,-0.017125624077769734,0.0645411410948916,0.20425084708228436,0.014360521352075481,0.014075907022698543,-0.01519721998607796,-0.004356920984823091,-0.000823163708716237,-0.011137035894745325,-0.034616700468809776,0.0012037447172308547,-0.012364882401592801,-0.008472426423165098,-0.004606154884307858,-0.0022045845890575023,0.013432377920071665,-0.008621610101125046,-0.0024751308909478037,0.011081559258422,0.016435328590365925,-0.02451382845364364,-0.008050757530132235,-0.0046379932412218055,0.029046101782076464,-0.007829900850747175,0.011630053273977106,0.01852073475868217,-0.0005757648981495935,0.005198685496056872,0.01666643038999876,-0.0020573474613647382,0.018580340670114444,0.006412682494731769,0.023882755263484726,0.011951773467958244,0.011351050793823758,-0.006187308118481418,0.012599304311913627,-0.015110443289494872,0.010776809818928382,-0.01228843102792557,0.00985103704645549,0.02309418820472795
0.005057401410743,0.13280097276947778,0.1162693584181944,0.2602715556949957,0.010678263220926718,-0.02601001572274913,0.0024633893482406896,-0.02481718325177494,-0.005334461326369316,-0.016266353208475776,0.012270997301604449,-0.004457036455726133,0.0017004847815691746,-0.00671140072716391,-0.0011192377038358476,-0.008872933147240051,0.006979887640556109,-0.007580977878399889,-0.00937368161131455,-0.009006042868172259,-0.006136354134138452,0.030220527904943353,0.009802704060331706,0.008075314425360535,-0.014186172857589514,0.005311557299739026,-0.008122027765154685,-0.020135156286643776,0.005765015117014465,0.002011243353129593,-0.0185003270512804,0.009110429162298074,-0.02206801286815919,0.011248820994931037,-0.015791070421191593,0.002697232588876001,0.004444553317739935,0.012565554550635169,0.0010191035163344955,0.01299950774322305,0.009325958516706553,-0.0012475440602087344,-0.001732211723742683,-0.007499208730701146
