alpha_0,alpha_1,beta_0,beta_1,$\sigma$,Y_0,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,Y_16,Y_17,Y_18,Y_19,Y_20,Y_21,Y_22,Y_23,Y_24,Y_25,Y_26,Y_27,Y_28
0.0021493638040257744,-0.09433978422150491,0.1255353628095123,0.1267162332564458,0.009858399140996997,0.010113031960304514,-0.005709534913749255,-0.0014756022488902675,-0.01580621950346831,0.0041799335828332125,-0.002374083382416246,-0.011297163979856601,0.0015748917158115345,-0.03386490429513543,-0.00644918377821501,-0.008268701535687165,0.01862599143345651,0.003804082648017082,-0.02249346269082122,-0.011883466675275378,-0.006730382377218449,-0.002586510668454189,-0.01859953463397502,-0.00525436348964199,-0.008844263489884346,-0.0019139478909324461,-0.007278723788437702,0.0006637770147970327,-0.005539649845181328,-0.014724665256247986,-0.009146613312099029,-0.021219988995675187,-0.007110526891615156,-0.009013047231091503
0.002684506848067297,-0.0864892074719504,0.11620783287922132,0.10999282688851256,0.010192233034343717,0.010554325952106949,-0.0018233016701200116,-0.0024428493139196923,-0.01196554632604643,0.00224918240866098,-0.0009460533944970964,-0.01203191633419846,0.0005227559592936217,-0.03407834497681371,-0.004621944368339569,-0.0067313107245838225,0.01616742830273076,0.0024350390143820333,-0.023107306538635908,-0.003980788002801915,-0.0061892299478553065,-0.007064618203840662,-0.01746290734496207,-0.00632592978720266,-0.01130567067913614,0.0009041310016232298,-0.010624522828591436,0.0024374765976349624,-0.006717742449437356,-0.014973623883102395,-0.010675418660693705,-0.024703727505089604,-0.004292091336441226,-0.00941248938530659
0.0017488060351092088,-0.17256381644678748,0.09551155627388846,0.17599070462556893,0.013136564911811997,-0.03644040745182483,-0.01289223566609871,-0.008217536369957864,-0.026561223260045203,-0.01677371477610606,-0.0005381660483109292,0.0036419832648450696,-0.02612196782537705,-0.005424523912788456,-0.01158958708067152,0.003674821388772006,-0.03261460448162348,-0.001887250468068704,-0.004921159695985158,0.008029834147557082,-0.023409515385409693,-0.013860593418704131,0.0035750059493859306,-0.013539791623609049,0.0037091605752031156,-0.003048094799016282,-0.013364998208122767,0.013198407121675998,0.003940959795192069,-0.010610768996326608,-0.01945973267383255,0.024975370617553432,-0.027689819176352836,-0.009952040639681895
0.0017625910835593608,-0.011786070510221246,0.10081367163118007,0.29921836911268423,0.011496666442470294,-0.0022757074328845976,-0.004908941530367256,-0.014632868499670791,-0.01078042929989626,-0.0019200002054143642,-0.017886515444506295,-0.02417384328791115,-0.0020315890945481526,-0.015710726040643972,-0.011763168895861745,-0.013495294715327077,-0.009086705854589762,-0.022520760736055932,-0.024126475432319085,-0.03357284626276295,0.0002480313370568906,-0.0066708990917098724,-0.024316636211907723,-0.01810528561632749,-0.0367249443864475,-0.0167510585783033,0.00171005973690566,-0.02932920697858373,-0.006429340526158041,-0.012411637668241377,-0.003637621467683087,-0.02036169277460416,-0.008656086924508746,-0.006370434941557282
0.004021153553713201,0.14628205045217837,0.08341243662513194,0.04209628185375923,0.012256299683972334,-0.015176374042136804,0.0056819150103135955,0.003945691579258503,-0.009767038801530011,-0.0028259261763945017,0.005398280720036111,0.010576776208206582,-0.008736274897517759,0.0048989209396418055,-0.0016027770658596165,-0.002314340196571201,-0.0012180136337089538,0.016370354851637858,0.014688220805539394,0.02166667682501786,-0.00991295652991743,-0.002711646771692345,0.017875960629211537,0.017273671404839125,0.027934658283655274,0.012174504671093954,-0.007807154951162745,0.01754558486859941,0.0012402841345811482,0.023268545244737208,-0.0020307878872064186,0.010341038961943645,-0.002876428521067156,0.014622563453023296
0.00557333248788058,0.02483631130464541,0.09367220593907077,0.1889736787079366,0.012090382755074265,0.021891526225472264,-0.009126104657538948,0.000577389921411503,-0.001691849129553496,0.0066849432660919,-0.010481198197335038,-0.012533864187792105,-0.006455032748312664,0.009345329640761483,-0.00467172637372138,0.018727834823001194,0.0008902797396484089,-0.012956212918586953,-0.0029583409802679417,-0.0013018938924251994,0.011468896708235853,0.013321251924581076,-0.004112761614124578,-0.018588151248414845,7.127738962317434e-05,0.0022279045798143213,-0.008761312420811072,0.006740782692331706,-0.022412268124738146,-0.008805088636262897,-0.012812809925294735,0.0190779182715475,-0.020982719058005653,0.011260798762193602
0.001398989036767446,0.10038457208467162,0.0011740991469320625,0.1927226936856537,0.013305527925566524,0.005180885363974403,-0.017399727628774633,-0.003994079317201716,-0.0028914421121394923,0.026003811734069935,-0.02630981334617259,0.006508996265113303,0.010744366692018678,-0.017597330865409506,0.017114214428822185,-0.0023152416619867514,-0.007166726907181764,0.00046904238585523375,-0.0015029526812844458,-0.0102931954447066,-0.003972288927515273,-0.011946065871610654,-0.0037464537628927436,-0.002861913781790423,-0.02016924521819324,0.02146454676017442,-0.012485915936031674,-0.026437133661392612,-0.004130564863980925,0.0028921583853270573,-0.0011520279549899605,0.02017690669206595,-0.007594415924916725,-0.002403168100422362
0.0017067553191485165,-0.04079704604178362,0.13721473317708116,0.16319734393328936,0.010410681316599371,-0.022738337977173104,-0.003529700544147843,-0.01600032487498877,-0.013049196898214018,-0.03308036598616428,0.005771875589868352,-0.025629533360613705,-0.006408375270930216,-0.0010311709904737615,-0.02513024043045781,-0.01698888985042001,-0.009312454052258261,-0.01349160061177484,-0.015965144193233558,-0.007067352224109007,-0.009952517576147539,0.0011762346644928693,-0.011297880235453115,-0.0070917164702255,0.005742938252368308,-0.030938261413942375,-0.0029021245955809243,0.009358388459741941,-0.00781253286429199,-0.012288090601825676,-0.007124077794607163,-0.02471422683468598,-0.003354578776805026,-0.004777741358616496
0.005113710662255366,0.020347519701186135,0.03854147710507984,0.1251168989295688,0.010125436349926794,-0.005338078223788781,-0.0046999009932818005,0.007300405421868608,-0.0009362554770780047,0.015712511649522247,-1.7396822962896974e-05,0.007848964908060146,-0.007416125422422994,-0.011248790549438021,-0.0022559314672719473,0.007145315381080921,-0.008468091516114211,-0.0023045413695470048,-0.004739534711262449,-0.00970123193741266,0.011661823471679671,0.021560354935237478,0.009107434580012232,-0.016204710523364668,-0.009000616136375306,0.017400341099745604,0.009354599602429991,-0.012527271496310988,0.0024286586646282003,-0.002824723362599047,-0.007870250918953159,0.022864267167404455,0.0016199596566049332,-0.004097602576603549
0.0025063337710944807,-0.15248272903653717,0.08814732661199597,0.09236200640842175,0.013144196801011945,-0.007043778553435756,-0.0021810824961816825,-0.015237597907617745,-0.004337673201983527,-0.025181766867821156,0.0027176701604844427,-0.02238319830443081,0.004903746238271863,0.012120334369868363,-0.009019780938580989,-0.01135164494479907,-0.0023682429635805084,-0.0009176133493102505,-0.008379609846565501,0.005096255709732515,-0.026338034935213146,0.0014299168326372615,-0.014644408387700671,0.020885208415655877,0.010077443118453502,-0.020599365541707028,0.005282167403806012,0.015856572085624628,0.004315928753722085,-0.002065109160954742,0.00022368803477816493,-0.027070599082091466,0.0022552465974893217,0.012704740358834935
0.002738582753930678,-0.012816592887443655,0.014148694746406159,0.40783853434111744,0.011363943362572166,-0.018067312622209966,-0.00881376714128294,0.006604369528621045,-0.015488854905292889,0.0004787202703735332,-0.019764946082916644,-0.00894039416477312,-0.022819002897253672,-0.023343006350488135,-0.015247296707696091,-0.01620241692883341,-0.019988553533875335,-0.010628745529288382,-0.010761759866238146,-0.008683652366385101,0.01117004556467985,-0.015682790332430245,0.002858597519465219,-0.021321167986452064,-0.01966653614193353,0.0027597966642470147,-0.013603643312323936,-0.015925193799736354,-0.009982363343318586,-0.013876531904961738,-0.00528927252697517,-0.008735948125702197,-0.005117821081336015,-0.0015902669317863216
