alpha_0,alpha_1,beta_0,$\sigma$
0.01109133877471682,0.11295920817575525,0.009086570733046456,0.014151982179608167
0.004571840931914415,0.17220886658294565,0.19166279594951102,0.016835711221066012
0.010759294052968132,0.36335925013975456,0.18301090380380855,0.018077726437158045
0.007372137467569678,0.06103311128691291,0.18653897464658045,0.014881463982647804
0.010793226550353927,0.4427094319561,0.17031298765590266,0.01684823078732538
0.0057081561068683786,0.10678814956357414,0.1702750390928893,0.01606043298291677
0.015086777944840077,0.02370965230860247,0.26396456081038305,0.019513254078994038
0.006424288459745765,0.27751107804105085,0.09841030113252822,0.012008723074636926
0.01006705265314309,0.29840893476020364,0.3009836525986083,0.018354337662759873
0.0039843043830990145,0.22357955882732783,0.27495035489496533,0.016107504280631447
0.012233729927754643,0.05018962001222602,0.19645387269126097,0.013882448244735035
0.00883517565870396,0.3127577179615596,0.04598250561047754,0.01312335981485816
0.009833686137946928,0.23791247387242212,0.1494068839961771,0.01272586203141668
0.012613779520889573,0.1777275342609323,0.1310240790310005,0.014378862312720177
0.006922351763367035,0.29417401041503016,0.17197972462663516,0.01468525456031922
0.010919775754476828,0.18616145846923463,0.2870915177388865,0.01371357913921707
0.004473953873910614,0.3311702742560197,0.09815395809122232,0.012967223894223957
0.011035046260320267,0.23909470884930345,0.2560511843574755,0.014227075828458837
0.012027087375560831,0.30401848486250405,0.17089056930963503,0.015411714035577541
0.005680696363923034,0.3777127988470239,0.22137756335600298,0.012194493893825301
0.013365620434830533,0.021573375610457857,0.09325662309439038,0.01637222693453104
0.006599318819023793,0.41248169334727613,0.24356624261510398,0.013805000143985087
0.009788843087930328,0.181139925967958,0.0897338190782521,0.012925795912499222
0.009041668460181507,0.23653430555378216,0.27685388716784753,0.016436328167346935
0.008853822614471965,0.258727129946455,0.1625079381188378,0.012508026065626461
0.010009009463654238,0.17898010546397924,0.21029187227656201,0.01647696490994086
0.00914461336833121,0.2352110029653723,0.09397235646799905,0.014037216531103803
0.008470754974417172,0.21798952515646727,0.20401493121356543,0.012474968774837341
0.007926310141378838,0.21745448163655562,0.2144308464593819,0.012968198994376463
0.012953656343367937,0.24269082822749757,0.13271354266293467,0.012645025264565585
0.007608837926201993,0.4695556798122206,0.22590842420175625,0.015550185622984332
0.009313798656526318,0.1065689076057923,0.14587826930243838,0.014657975339876308
0.005797081582292762,0.27290600026675643,0.15102631683097476,0.015339888519816146
0.010184070038615878,0.14377172997092397,0.22545608764051925,0.01531372806008327
0.010851301116257267,0.1632620435439726,0.12300469882684609,0.015665284125122064
0.004949557045080752,0.22640291244071203,0.12401127473672535,0.013474168604304075
0.009181311639749931,0.08830810612393276,0.08447763408928148,0.01587800556057125
0.008374601833385693,0.16013564452764711,0.20725354280966773,0.013904918198443174
0.002660850641741288,0.5444306521026745,0.13452809239983265,0.014737409934158938
0.007729253655046198,0.5812032269489945,0.15035435075008605,0.013600880462767145
0.01008046758170351,0.5416863423506101,0.2723780060251881,0.014516224394466884
0.005253245060788885,0.5528199936378763,0.09415188151586912,0.015749712136755592
0.012253246657136114,0.21713038449984765,0.20212215368290132,0.01484350214342699
0.006036387691617085,0.36568626869121523,0.18971640967015135,0.014089803930822663
0.003905170054636006,0.4296030800579923,0.2659202912404636,0.01456103542159323
0.0132848877351835,0.08462298253920247,0.07256240619729162,0.015056516982566449
0.008014806721207517,0.36994874926555016,0.1501184280855553,0.013474346845493106
0.008055228814935008,0.16383918944666412,0.23217744934378606,0.014295382872460441
0.010436926334276564,0.09077686807011492,0.2992317846343719,0.013604738187224966
0.0077693123158070225,0.10870083849009225,0.28067761337537894,0.01446394392446868
0.005002465942306724,0.3298460766876787,0.18349797826818448,0.013069436048216703
0.011175909819201241,0.13836455897995578,0.12380809720464317,0.014204020635616257
0.011161963056539128,0.12579440436260977,0.12969976421744034,0.014330821118330147
0.007647291899526284,0.2721338578833728,0.2104164086587489,0.011730566075873953
0.011121018360229997,0.03481927313745973,0.13477868185702105,0.017161771850182955
0.00784605105357924,0.42322703870946393,0.214781166194887,0.012655472120479034
0.00895953721259008,0.40031892500698096,0.2421184098308441,0.014521436099985992
0.00528493578451877,-0.013075664270501514,0.14400410162770924,0.014483896325707665
0.013102114948898472,0.02344695534275567,0.1661581200736479,0.016842558842263503
0.005923042473858793,0.4507363325751927,0.19711585452411062,0.012161857764889998
0.008812202663798618,0.1906184830480257,0.20550876247211447,0.014121031083372431
0.004536620612018046,0.13817395388366824,0.2543725893033045,0.014242881267909275
0.012718404889441584,0.28755490390730254,0.126043738853062,0.01521868324328637
0.0070474792671527745,0.07285427648785787,0.14254255215413966,0.015421660414289029
0.0073241515890775655,0.31955590455402066,0.1826377862714534,0.01264140808309427
0.007507683028045326,0.3392676408561429,0.15072038362509543,0.014314986039128078
0.007644866573088105,0.21426251377675193,0.1374974893309242,0.014554234175442899
0.011305495474478117,0.17784243218290943,0.2576003117468697,0.012834904433068825
0.005476388603661089,0.2086298044412385,0.18464190008902104,0.01465658729831415
0.00717099304772418,0.21674202996310452,0.19246089960762908,0.013180251619798399
0.008067368508729064,0.1475543093164264,0.2208005948801533,0.012867305527281242
0.007837201667276809,0.2078313342937745,0.11975068465533072,0.016081473877307996
0.008104112660294049,0.3006980792254875,0.2298488940501042,0.013667326486937383
0.006785755994035452,0.2785915352470949,0.1622868339818949,0.016400363597691314
0.008201408300271808,0.305935719062949,0.16603691364912695,0.01583281026271104
0.010455106107458874,0.29186796634347717,0.20245735750370228,0.013484569004721282
0.009441018622506825,0.2749689990278776,0.21536939363712126,0.01704499783142507
0.007888439741371357,0.27820233755075324,0.19225889066280333,0.012834378513481747
0.004607053394713763,0.42944916054981624,0.1780754440550007,0.014087246919570643
0.012486701510304142,-0.09959110366708547,0.17675356067460127,0.016327405264984333
0.01209906084326055,-0.16616250418779122,0.05172577228734982,0.01451800335728569
0.008650353056762115,0.20307912380061566,0.20405154587513707,0.015714423144174428
0.009843969434593883,0.3288550310990054,0.13263690935024053,0.013744160566933738
0.008759450740041494,0.22123302373714454,0.17476267508239643,0.013835702940660412
0.011212449142468115,0.25267783192838844,0.22847571331163483,0.015586321909054842
0.007103136887920686,0.1987149176687924,0.14485148329435155,0.012238004851857663
0.005668136319606193,0.3503319668642984,0.14413579132930623,0.013007717305246237
0.006560626601376237,0.4638514864738718,0.31723167895582854,0.012836153410120297
0.008562262519724898,0.40408200616805745,0.1496109402248947,0.015176972132272369
0.006710448875143846,0.29810519193494284,0.2025035554425201,0.014512794737591856
0.007379452006347505,0.14867365564899132,0.054695273151830946,0.014203187975639742
0.010013746557624957,0.594925834421856,0.2521119212570841,0.016905144802474206
0.0043309673066608345,0.6969570275634617,0.18054638599261918,0.013818296209083751
0.006201141480379835,0.465731913753035,0.21439449774759028,0.014795713452845288
0.006942014559553098,0.20983369370637303,0.14035755891241014,0.017195204115403623
