alpha_0,alpha_1,beta_0,sigma
0.006191569800638866,0.48606059106359334,0.16166932466049178,0.01428863301073321
0.008443581741277685,0.34514583148229716,0.21958964271868664,0.01284372299917489
0.006568382126942475,0.24278030014796376,0.12586936282060085,0.016125786347986646
0.006528481692385314,0.344665889353789,0.1926982240582502,0.014920574755096111
0.008634174094233907,0.4021735851856887,0.21035910175410255,0.013114231599434853
0.00761618654788009,0.2841625332542516,0.15793546338229117,0.015221393563319125
0.0036664829843687527,0.5154404163704905,0.22764842797445983,0.012766752815746452
0.008643347281420317,0.48639926112042436,0.14606647221985095,0.012532432528889333
0.004815757448794905,0.5394691298507254,0.271410440999581,0.015003433980805565
0.0034881836374210003,0.48839618390480405,0.07218825343624163,0.015191292598775026
0.009060053547205403,0.42583482539563383,0.33648008445302835,0.012002368904164541
0.004795971783734714,0.35229333776793387,0.06039490191588819,0.015124978875340245
0.005300682037820885,0.5759661447552901,0.08925480242650587,0.016141224234375362
0.003582830416910408,0.7343563958250555,0.2556488914256956,0.014245912800156931
0.0024975862772892493,0.7819091153967885,0.3113931936256834,0.012848588762162865
0.00479012927586245,0.5162564270782488,0.16579377439051554,0.01612647898239351
0.009301843830187326,0.35640809082780145,0.32312570655160494,0.013399061161447125
0.0045119314197844115,0.41123361526634267,0.10476770399098391,0.015360202166227358
0.004527869128802986,0.6694951597390145,0.2522202761102866,0.01288312295836359
0.0044568691897287445,0.6629937934319203,0.2188741588187377,0.013261889208533675
0.0060150220962182956,0.4738093578212764,0.27911663618135374,0.016555150454188098
0.013790414343504729,0.15240992164987746,0.22556602232097758,0.014109199130447931
0.006782471777458802,0.35877342312399296,0.18951272022282134,0.016074073243880032
0.003936469106925091,0.78727393258829,0.16896540377967056,0.013205872186360114
0.0045766944653477405,0.7180811918401055,0.2521205250461094,0.014416660625773027
0.00485144352076365,0.44359229600974837,0.19989293137342778,0.013094363826126621
0.003181023565470327,0.5260704031729382,0.20815627333721262,0.01345380308719651
0.007270219842277758,0.6263857757448789,0.21437879856237635,0.013188683224156015
0.0037798762588191525,0.38014126835500645,0.13597126501829496,0.015865287285904472
0.01150050467370258,0.31388947385766675,0.19529843473780395,0.013713964045620733
0.00433088806153736,0.46600671371437385,0.18203955862892512,0.014123335147640399
0.00752360107271864,0.4085465100420155,0.20337660496748958,0.013683317849849658
0.002390814869623653,0.6781201416729574,0.22875809013069973,0.014082270309229527
0.009659974574650777,0.2766550792111476,0.2046397817136163,0.013693630974938763
0.008439636587474233,0.31405336093486125,0.2537730984024087,0.013850272649272103
0.005267602109390291,0.558415966150453,0.169687606284189,0.013588268408938982
0.008281954800014656,0.34188007426298017,0.24146730470826436,0.013592711176492666
0.009650463062626501,0.2970462084995571,0.18182399226238402,0.01356806634401334
0.00996132696552975,0.316173944605499,0.17876343047939264,0.013788565643537996
0.004968889306980495,0.4984847702464424,0.20441332256262795,0.013615382331936389
-0.0002403668814508335,0.8367718859206048,0.09559563872535949,0.017233790975132276
0.007061472982440512,0.4368348062013821,0.23791834943015008,0.014950201329555879
0.005863392535500205,0.46055241683045095,0.14773514927061743,0.01448377565858009
0.004462139263770045,0.5528486572223308,0.21451925114908527,0.01533478175638329
0.0007263510410615766,0.7693982681635233,0.2699411832800156,0.016280461376342602
0.009907670084324482,0.3290602741351716,0.17783430090504754,0.01312479424141189
0.007523592482108847,0.3037584219245558,0.13525795115518843,0.01442856856458672
0.0009358740872380126,0.8291839833710122,0.3023306288648128,0.01474157023058171
