alpha_0,alpha_1,beta_0,$\sigma$,Y_0,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,Y_16,Y_17,Y_18,Y_19,Y_20,Y_21,Y_22,Y_23,Y_24,Y_25,Y_26,Y_27,Y_28
0.002377413826044573,0.10541326770538327,0.14616440943749945,0.010461971739225539,-0.0017713664331858894,-0.016479262160209708,0.007572136491901641,0.011436797478151243,-0.010130185981702913,-0.01623661769482028,0.0006706287390133253,0.008078275997738806,-0.008321516803648931,-0.010200745424631853,-0.018856660568239893,-0.0050993520993793135,-0.002036363361900871,-0.013703485757612132,-0.007968844966187081,-0.0010257456917058968,-0.0005718467342999773,-0.004626837579977353,-0.0003062239287131131,-0.0015769374595546372,-0.014017826201858855,0.0029291410256140162,-0.006797360504279507,-0.0010671960851740053,-0.0044662542844193355,0.00034190888172178167,-0.004526231283149715,-0.014064385585585664,-0.001197055014248581
0.0008473283753726952,0.1362774048277562,0.1432216462198477,0.010061551403932112,-0.0060921364075435585,-0.021148334776533276,0.00021368636779927494,0.008039206804169065,-0.011271908993287694,-0.014067260373774298,0.0009867401805006063,0.0032490070055231227,0.003896382062525292,-0.011642748985200485,-0.021717334204407742,-0.011500906137607975,-0.00027651460308330563,-0.013469838265031616,-0.001277913077375098,0.00922241449294418,0.009082504130780926,-0.011823611894502867,-0.005315314918809329,-0.0038546796631422453,-0.015251902780501304,0.007783331441937111,-0.011354666806559496,-0.0019105717415490036,-0.008323334248939322,0.004829835506364815,-0.007090168038705863,-0.007905891759294978,-0.008851580604307362
0.0036778789552749072,0.14491794275108308,0.19364072549287448,0.012847342033616573,-0.012250396114306734,0.010869251958802326,0.014935765965385338,-0.0006941275949039224,-0.021235486694576686,-0.004160626925332552,0.010580622115985228,-0.001169877411524976,-0.012657744333595077,-0.0014422373613749582,-0.007633073850393931,0.007704812535513146,-0.004054203106068679,0.010906358575628444,0.013887115638986394,-0.0221795639933371,-0.013711074983654455,0.009384072862905489,-0.015740917037233085,-0.010010096248530427,-0.00313543131111117,0.005428840904376353,0.00993423079781778,0.020369369826769474,0.03516728223112809,0.008609462744423502,0.014439113876700454,-0.002603245869520843,0.010845250337773126
0.0026483780080755136,0.11333967973202518,0.20583277560720398,0.010109543714078082,-0.0024743327763128236,-0.023277628607559702,-0.017744634094956094,-0.0008249769919213162,0.01225759234997236,-0.009659620748904803,-0.005408044924874962,-0.013126965953835406,0.0020094992117454373,-0.012840034601000272,-0.004626278959566711,-0.002136732606102348,0.0011206742646426456,-0.017291673416086988,-0.004096956470592768,-0.002141681103630117,-0.009502973396863242,-0.016128446491989325,0.0033228775914627916,-0.006592964679809736,-0.0016349723750053082,-0.009868421591774017,-0.004781097067272339,-0.010683537651285633,-0.025669400327755772,-0.001953263203753818,-0.01833878529667998,-0.0021946090628057833,-0.0032003310268353515
0.00263420938421366,0.18996989125458907,0.1388008586904364,0.011038408492825742,-0.004800042671774934,0.017768224668107888,0.010434152872283936,-0.004265224020873575,-0.020025006230107483,0.0019033403795992413,0.0011042963674633523,0.003790207499414357,-0.014430073405773592,0.011960587877693697,0.003625498542059657,0.004085402933302399,-0.006336144507831556,0.016064025797638454,-0.00015775070657873645,-0.003760030294205844,0.007656732076673653,0.016256587369649834,-0.008623835113681871,0.0004795067222721002,-7.816496997568651e-05,0.009061541006129306,-0.004783955122990152,0.005084899682069102,0.019717005542759663,-0.0006941789214351836,0.011640947245637061,0.0015028496454011424,0.0033205715001540102
0.004805831512929362,-0.04979648062729064,0.22911549904667405,0.012023972127828686,-0.004843289512196254,-0.023094703826890245,-0.02060122194844223,0.0016661135948609486,0.020985232223139586,-0.004255710198645682,-0.002888317866553638,-0.006779347440093183,0.012808543281230522,-0.016521353591178508,-0.009809753201317772,-0.006635520445689565,0.005266851358156477,-0.01331724246283349,0.002296172418214961,-0.0007651826856086133,-0.009769999580559777,-0.01656818123855091,0.008860616551749313,0.0013681753466306906,-0.0015217801479053019,-0.007403167184177923,0.0060431271567664676,-0.005333073293728146,-0.019909466619053393,0.0018083808556483413,-0.014684839058441826,0.005107679806034219,-0.00461418602120729
0.0013040467935929662,-0.05695425010651729,0.19610343355929133,0.01130635811414796,-0.009895784321878874,0.011869714080112172,-0.004058374118324916,-0.025038003339566423,-0.03389471995538951,-0.005117896162156913,-0.02320698900194314,-0.00632819263671993,-0.006174184237493844,-0.015342948634986382,0.0004593693861444338,-0.004317775362131916,0.008605399248986215,0.006312646868618573,-0.027055783942122418,-0.014367291150894955,0.009918591219188231,0.011095091343181774,0.006629973039968971,-0.00781434690275704,-3.8437546779252244e-05,0.0014172764666544595,0.005631895496090801,-0.0026589450423097267,0.004959175345590758,-0.0014818967488726244,-0.036535284863309564,-0.023579680407964387,-0.011105005319105505
0.003918695487375502,0.006899824080272752,0.19701839056290896,0.013904850469127835,-0.02748124117050374,-0.013259708904460727,-0.003430642539351744,-0.0025262273290566893,0.01528071147138806,-0.0023115758698197095,-0.03683573150383282,-0.019109599837518296,-0.006082214872024375,0.006738166030893516,-0.0015093057477024783,-0.002430540705530727,0.00020718809374633692,-0.0049337428077673735,-0.01378792661702082,0.0055201777144964805,-0.0075129681775347006,-0.016410461958517687,-0.013196315416785094,-0.006322794066186432,-0.015278098969668403,0.010550769496605451,-0.021045710944480836,-0.020892314592512746,0.00950335824754157,-0.008291878207335776,-0.024877780256148174,-0.011390920297151911,-0.0030414069342752465
-0.00048100692681673205,-0.023069453750336828,0.19788560375437494,0.01082843597849703,0.012057315354719994,-0.009133173758302717,-0.0022282307284016384,-0.01020938783278089,-0.011669167994573628,-0.013529962246043935,-0.00836398979636667,-0.025004773929705328,0.009719713700275273,-0.007017657525152171,-0.01840175870762066,-0.0019578793663683584,-0.00859594935202036,-0.0191715521802692,0.0077631473599721655,-0.00772604290978031,0.014142194204135029,0.005851164978358276,-0.01838011219040407,-0.026261726460574362,0.0016475623307819025,-0.020337302449660484,-0.010329426023135033,0.009200965082629032,-0.00720463283982269,-0.009419189036621428,0.003162242699634553,-0.008838027589768337,-0.000168950004473181
-7.671124937302632e-05,0.09319223845271912,0.20719350729568248,0.012006026462840446,-0.00022470090973795723,-0.005361641382709969,0.00039619346275834036,-0.022781363156201908,-0.012175132978967766,-0.011109055327135556,-0.008659365154002742,-0.025949638014343517,-0.005054696456889911,-0.011682795494501373,-0.01742108456240451,-0.0036441017624596985,-0.006779464645793079,-0.010396631522215568,0.0034466688910543878,-0.013351545507361192,0.01288583968536332,0.007324771710681988,-0.004088492149619978,-0.03214361618762537,-0.007114797252348859,-0.02272815489177043,-0.010374249969630918,0.007836544291874237,-0.012120120177633134,-0.020515749648752888,0.007146125856206458,-0.015015479155139557,0.0021338785030114286
