alpha_0,alpha_1,beta_0,beta_1,sigma
0.0006139439377647947,0.059987733770282575,0.0403681516500381,0.31231156804998716,0.011369455777969974
0.0006687156466652704,0.0965189627569515,0.04391758262952117,0.28161143770244834,0.010820254877268553
0.0007519949363568974,0.07254089267472226,-0.037943921755000595,0.3449618872679713,0.011029365143072335
0.0009188503461378579,0.13828605676000813,0.015274229697334283,0.2782299487445289,0.01105493843201378
0.0024854405367307035,-0.07464941250859819,0.048029982573567956,0.2526072871618247,0.01074981818098335
0.0017256798327408922,-0.06404503414883879,0.04272630842033238,0.25905420655974876,0.011202057197327173
0.002739733718277195,-0.12809851725369595,0.0665223735629856,0.23918032558043412,0.00992689766235434
0.003018325629355661,-0.12063804202970398,0.1625740684848474,0.0686732630976187,0.00972456797890707
0.0043330326267968415,-0.2726394644206659,0.15137793599706095,0.1039363486139909,0.009941616626195087
0.005549398235969703,-0.12269945981001684,0.11985890442629064,0.10529756599205553,0.00924039461241283
0.005147508011658836,-0.06968675376324257,0.09613446887142998,0.18668534202652357,0.009688728961824149
0.005077917643505104,-0.05508161410858417,0.05615094783899034,0.2538532970788658,0.009969274702617836
0.0041277189547980755,-0.07111484897361973,0.08066185743544411,0.193850467248136,0.009540401970937492
0.0033566732163335254,0.07560709888457774,0.10909298304556315,0.1670690869054138,0.009627985231290844
0.0036326386397160415,0.045901605864860896,0.10416487992263933,0.17179193998586914,0.009545991137720712
0.002180460344519319,0.11909376487950246,0.08684974480901622,0.15777968530193837,0.009774536976755068
0.002330886231748018,0.12898571925412294,0.09728680660509609,0.149434496555121,0.009970290391999852
0.0012434812756878764,0.26224527856143115,0.09704023464723381,0.14470514723244746,0.009521882092588271
0.0011731809000869967,0.25681957864222904,0.08849861078154593,0.15536408033253926,0.009606399679729972
0.0005916283984862353,0.3685127777237397,0.05813887044377134,0.1595927459492653,0.009623646411372273
0.0005207399440238207,0.3790660539432053,0.09174966751677481,0.12779837971123376,0.009950601955714605
