alpha_0,alpha_1,beta_0,beta_1,sigma
0.002242618425391678,0.10511050894681906,0.11700031290349083,0.15897822049980023,0.011231168286520323
0.004716645222875126,-0.18070581742561245,0.09416124461169684,0.1997336809972691,0.012333063798401933
0.005435338718189994,-0.12815928641679947,0.06004231429894155,0.17689121296567062,0.012157396077808807
3.9490087520986975e-05,0.16858253225528863,0.12372364855577667,0.17383059248423274,0.010351038027974682
0.0039829792847808874,-0.24940507619844401,0.14483414217976268,0.08920835074946303,0.012063785660534032
0.006315033324648596,-0.3360862518305292,0.026351232657509955,0.2015854388625616,0.012171888093923021
0.005889307051120519,-0.3102171106157561,-0.008301923395268078,0.2035735833501863,0.01142111701622315
0.003836935610610365,-0.00727605132119455,0.31402163569659597,-0.14300610700224975,0.013488731211736965
0.0008447078701695038,0.1537337352832704,-0.11529216202338628,0.3978150948202918,0.011693133646786332
0.0028201781819589197,-0.2484585060468321,0.0305991503224873,0.4222444150953816,0.014095002395954815
0.004342773703601549,0.17143892493195376,0.08990734221540801,0.28305578834449713,0.011550654977118368
0.004190584218630857,-0.1386127611147899,0.018791980511225395,0.16188635588392666,0.012139919386672873
0.005582494495455162,0.009795811674306694,0.17053424259978736,0.06701544037720489,0.012095877130012768
0.001167251688660661,-0.11355309037710577,0.058786888651370314,0.24553320195991546,0.011797508999507603
0.0015506893676561033,-0.008672363695013962,0.07427855280591762,0.22648456826051366,0.013453159706719542
0.005577423575897149,-0.032917677029960124,0.11624272920545851,0.11641700818934292,0.010026417351415287
0.00073338600747088,-0.07038497457294275,0.09145910141090575,0.15678442059938585,0.011197265157290543
0.0022052650976169662,-0.158400351457016,0.12477086805737334,0.12775805591515435,0.011381056635084612
0.0030033510756608027,-0.05350821804579762,0.12583610294641134,0.1630190739872572,0.010934574347304831
0.0006725218284751921,0.11699144195047727,0.12792830527604215,0.24672222120899942,0.011477268774052867
0.003946331705276914,-0.211662479100621,0.2237844664580999,0.005278689805307475,0.01135693981982117
0.0017784648612585302,0.15085890636183055,0.029992404996174594,0.39651808214387196,0.011154159132928908
0.003988397530723266,-0.11204165749756462,0.08519069102463157,0.11963639552448027,0.00973815910556846
0.0014101397969659732,0.14267573601409608,0.08265944907016957,0.22258892138886063,0.013249268727268181
0.0036199338864155344,-0.0738460087249646,0.1221150132616192,0.0933322059644801,0.0110312816828106
0.0026555009796971367,0.09678704918789435,-0.0014957476573958291,0.27608353501794874,0.010599161346643175
0.0023334233387929462,0.10502034731937628,0.020808165275341357,0.2657862427789281,0.010579665963960549
0.0061779612137620905,-0.30653955424833157,0.1000201421361753,0.0820484150591239,0.009947204234093059
0.003719718824236385,0.1425077016062166,0.05414260807392471,0.15973109314836864,0.010477411023024507
0.0037450065377428727,-0.27561843976533434,0.01161549255145488,0.23506744564939855,0.011529576259965436
