alpha_0,alpha_1,beta_0,beta_1,$\sigma$
0.00409868292390771,0.21757583553600715,-0.0690292202916618,0.22274925301826973,0.008632839106419658
0.004281087381084501,0.18693839479903718,-0.10037195607937784,0.35054808778255425,0.012818819201482702
0.0030578303223314793,0.18084821122764913,0.12014592463891807,0.21338760593693953,0.011388277824937973
0.003087894218299442,0.3078289290959363,0.0559209547421302,0.29527092450174897,0.013171661945155141
0.0026515900831001783,0.0037492833174641352,0.027892080938707157,0.0750035359310748,0.012478369423068349
0.004984573834321899,0.5138903703429247,0.01832632716443362,0.20108800267102472,0.010813757142499162
0.004706072362780521,0.4505337258520162,0.002074982551763222,0.1840425757965777,0.01034978158086123
0.0015680662840173419,0.2837453677700985,0.10677088178293662,0.011405866089075579,0.011344104482100879
0.005826693010418509,0.4040951696663514,0.09911722324768214,0.049749360456829636,0.011101838757028058
0.0057959240699050505,0.40444787286551576,0.1219768969507216,0.02886011536500311,0.010860523358907312
0.006122917815493228,0.3830494272001915,0.10745367385778097,0.04833469672502499,0.011228862528587312
0.005792530596355422,0.36165347376083,0.11626332095866955,0.07246274771127659,0.011235400241743519
0.0035938326322933942,0.37089710056945846,0.10944322459701014,0.05297427836125844,0.011942881060606887
0.006635287100180158,0.04995781106847291,0.09700765272958785,0.11636672014335205,0.010365371786452587
0.005239812386063203,0.2778675841191536,0.04918337344591801,0.14997068591400659,0.010894563502972247
0.0033529418102526127,0.21102329759966243,0.029824486515480447,0.2542211596400061,0.011113976425669152
0.0030198705679221295,0.1936969280321622,0.0715547240156506,0.1570975065881993,0.009652739525753861
0.005413553424176797,0.15331925831428997,0.05778029989193306,0.14582053054575858,0.012100556415743084
0.004676689437414905,0.2018385917105591,0.03928405542752542,0.20600801031901056,0.010953124121016154
0.004221782938357481,0.11239928440618811,0.08575026839349693,0.08031305852603149,0.010553699023294113
0.007587104589786527,0.032003619838876236,0.07809930947099236,0.15179443921233424,0.011503779398260944
0.004456855331833172,0.14457139129790397,0.013870815106850717,0.0942118443025891,0.011943609084054809
