alpha_0,alpha_1,beta_0,beta_1,sigma
0.004641089992550698,-0.3232195370872503,0.25632273963969404,0.6973536341921761,0.007437577095732224
0.004568279835834065,-0.33367457627730784,0.25087486193458874,0.535481418712379,0.0079728570946718
0.005629853722711069,-0.36576511408007295,0.35952771793280813,-0.0028340716497389624,0.010201475963660271
0.003647765437136773,-0.028867299280161664,0.33083647004564987,0.38774757534131343,0.00937388951919063
0.00438207126601133,-0.18724084914885053,0.34597046490331723,-0.25610849305977224,0.008630388166259524
0.005278863724932461,-0.2285584293137937,0.22060480639065957,0.1109327588526184,0.0074479204465762025
0.0035561021621996268,-0.041413736732394034,0.3029617262126639,-0.07908408857804398,0.007562984002890747
0.005095718548729688,-0.4232683164800647,0.23012761548095023,-0.12985411639294855,0.00799080567634014
0.0036634932244509933,0.09369181225463916,0.24270359463637628,-0.017126552122737032,0.007982156719834389
0.0030390440118345766,0.08289834887722325,0.2754895298611282,-0.10794287641284399,0.008709934246842983
0.001998933214166224,-0.3811507489091167,0.29504408041628266,0.13460809065189341,0.009138299058581456
0.0010438702793551685,0.09528332698837212,0.2336595823174058,-0.2572053798950324,0.009139347375790365
0.0026221769033336457,-0.32092902854403754,0.314052838292801,-0.3361997965610917,0.009051821763005202
0.0029032576609902103,-0.31167696548733226,0.31165910106755734,-0.3082904437285677,0.008488131706259325
0.0015099667110277883,0.0968818551623714,0.21140156542625155,-0.35443346157239186,0.008637090544395527
0.0033376891808899675,-0.418742090692629,0.3035381206031117,0.8742046414963234,0.008537593476359996
0.002832562689607989,0.02198063807072447,0.26603743247182166,1.0095811225820044,0.008529469793452751
0.0075087670129431365,-0.4762129354616412,0.2682558883699375,0.824123996209927,0.008494168697095437
0.006749015813998061,-0.340684261838858,0.2678178580306754,1.0611099896003737,0.00841869081099453
0.00400285725032612,-0.3640572101780305,0.3118633530250899,0.46967963045361366,0.008504976651182109
0.00224104329616063,0.04147682971099228,0.28957655472896776,0.914412030896163,0.008025880288388269
0.007105572051514098,-0.5095133555573534,0.32804340886721217,1.4848608774825225,0.009397133612985957
0.0036543024171776777,-0.08996743838569832,0.16783409223601917,0.9730245857363208,0.008509898945541609
0.004986976349513355,-0.4300489276208642,0.2758206531120442,0.4594196931513825,0.00917413994265282
0.0044723351421329036,-0.02475076640946809,0.21391120921798154,0.2747433027358359,0.007832807191752474
0.003460864559074291,0.022269713129827496,0.21290119056575074,-1.3553619500999523,0.00803504264881984
0.008121996079697163,-0.5732237351516505,0.33156599681557325,-1.0301747023197854,0.008409841355578594
0.005092674030880633,-0.1347576163915788,0.2898457616820192,-0.37729867225910635,0.008780294510591457
0.005978867168559649,-0.2650373644627202,0.24785048136761276,-0.1785253303407113,0.00888722627182688
0.0048888376819569675,-0.1963341380698026,0.24683825673014514,-0.6808630296577216,0.008839488226838567
0.0044093970264204325,-0.24300588465277762,0.3231794754885441,-1.6462087244042307,0.008427208929877075
0.004947669389804906,-0.14347544971468612,0.20737873199217535,-1.2481409253861186,0.007992043074344823
0.0032852192474131115,-0.02882958282151177,0.1888439981508234,-1.7009614578284213,0.00930933813975047
0.005021640557126467,0.04531874000600614,0.15416828885887496,-0.8146040954437485,0.00926816871103047
0.005054722270077219,-0.39633875658920426,0.3731961893143599,-0.769912317563321,0.009142958208475414
0.0031605746776787466,0.03434342128538993,0.28756742555139697,-0.6971789505641803,0.009094338495251892
0.005406943223056518,-0.2686463255647819,0.2007694387060888,-1.4913553580504189,0.009182322085443135
0.004968253490347127,-0.22291329700259513,0.27226985095187317,-0.9890555033518114,0.00867779166372493
0.0022092614032383925,-0.15130110358620133,0.2402665258529199,-1.1060329646390459,0.00882447871208048
0.007491214137790619,-0.41991339818844375,0.2745770865545073,-1.3042329890015338,0.010136655109851653
0.0029308615645547305,-0.042923270921424256,0.2822560124108527,-1.3035446929473224,0.009125638553249844
0.006181912019166793,-0.2267070328210096,0.24297774047938753,-0.5827976071608886,0.008940421474237906
0.0032965755217946218,-0.015273178710598712,0.23495083437720374,0.17401062784018623,0.007231935311360119
0.004797358550626151,-0.19790791970330437,0.2745371986542685,0.3334247418551567,0.006799940601938052
0.003805420389897647,0.05161437709401807,0.21320968446352584,0.3478578108557264,0.007046509314306678
0.0041903169800442935,-0.14812892456369833,0.21086008724632008,-0.14702320940734448,0.009714786259982641
0.005173585429759842,-0.31539713294869004,0.24498278085798667,-0.15325209191170797,0.007374987079373315
0.003913366040516975,-0.18620486622003998,0.17340782637750896,-0.2985988331973802,0.007225797638333983
0.006166546827235942,-0.011734145537903211,0.1355304926452209,-0.7351122630283696,0.008810972607996341
0.0025067729814205997,-0.12121640402023298,0.2644378599084789,-0.7934406915601777,0.006925309937299854
