alpha_0,alpha_1,beta_0,$\sigma$
0.007234295236603177,-0.28241706231315195,0.25167226731802206,0.009400317147058117
0.005519709068449157,-0.15235379636068758,0.25006419384069417,0.008328742530778546
0.005373967118051186,-0.05402567622394639,0.21820127268565107,0.007910398004173612
0.0053637495805276825,-0.09236795641143909,0.22337288952808865,0.007263606039708994
0.0007377901586607363,0.10063573965236333,0.1942716241195056,0.010783036388813361
0.00458725876973517,-0.050324872278947115,0.24814512676232892,0.007787578448563741
0.005563533790434028,-0.05279747326643653,0.18060633352892225,0.008336122700989249
0.005990202199071567,-0.0357430742037961,0.21828615463070825,0.00946518525400875
0.006735789529949888,-0.16731596508835636,0.21038690010230773,0.00824913126803181
0.00318797774111108,0.12714379739424783,0.25130034836688286,0.007373793691674805
0.0035426981221725953,0.05983173514912663,0.19186067818162433,0.007559603139739905
0.004418291568165199,0.13852766009339737,0.24213205523866665,0.008511219393898288
0.0028856897867014886,0.0571626919521563,0.2679414554418178,0.009168798000081843
0.0024245083344246925,0.13239268423749964,0.27483226771681324,0.009185880640037005
0.004731187675994671,-0.174334994315789,0.19780279577274898,0.009109598490196684
0.00431216703721348,-0.0596606043167954,0.2761347693638067,0.008190740097933065
0.0033390950394237805,-0.3014870261067597,0.25253121159822167,0.009394307155458867
0.002817859388173419,0.08919967419748116,0.30030319142468126,0.009923562351839804
0.0041951282083227725,0.1763994614739624,0.21508127794042503,0.00952119365844766
0.003376531014194272,0.1973160224508896,0.3308897939955809,0.00986807781705656
0.0030561035569626072,0.2432037261237024,0.07613322748505758,0.010811849602023683
0.0036476943295298287,0.08224029858408226,0.2410778816004579,0.008008081477030617
0.0022435625521841683,0.12844825456840453,0.25836507284889293,0.009661613555208663
0.0022435625521841683,0.12844825456840453,0.25836507284889293,0.009661613555208663
0.0024833529305521886,0.1384594104239823,0.25443113083744084,0.00944798078984318
0.0024833529305521886,0.1384594104239823,0.25443113083744084,0.00944798078984318
0.0024833529305521886,0.1384594104239823,0.25443113083744084,0.00944798078984318
0.0024833529305521886,0.1384594104239823,0.25443113083744084,0.00944798078984318
0.0024833529305521886,0.1384594104239823,0.25443113083744084,0.00944798078984318
0.0024833529305521886,0.1384594104239823,0.25443113083744084,0.00944798078984318
0.002455327110517226,0.13821169972418643,0.25434723948071397,0.009455826597202234
0.0030380688376273404,0.15759140598580948,0.2389243294347233,0.010293026481815468
0.003828583403675224,0.14616022930335298,0.22127918881482092,0.009669114590412722
0.003622185003494035,0.08441738709396818,0.2223757385460673,0.009445260317459334
0.003622185003494035,0.08441738709396818,0.2223757385460673,0.009445260317459334
0.003740233214913348,0.07363594382072837,0.21761292355539835,0.009427404264116389
0.0036955573466528387,0.09677067822455777,0.2162365302163137,0.009529310604842368
0.003668585682312226,0.11668900193355461,0.20732217232982936,0.009479559135391778
0.0036977381911462055,0.11735274245848366,0.20547304356800494,0.009722459289906206
0.0034406448161678834,0.07606432162297508,0.23192320183976142,0.00895088576739459
0.0023629305850533014,0.00985265499518253,0.20528221741842953,0.008413490814148765
0.003909910731904894,-0.18822998505811522,0.26087905903312014,0.0077195680371657995
0.003219070619319531,-0.10577185307429608,0.2134127106030041,0.008155791294407294
0.0029268132803523376,-0.015718253307349564,0.23613348429222578,0.008263552017249582
0.0037452669940850536,0.06210384777985693,0.21719019543609938,0.008252494445541618
0.004433014179392127,0.029083560647531318,0.23226194828819935,0.009207891805861406
0.004751855433513539,-0.054456280573983745,0.219784385357874,0.0091616639093157
0.0038274700983870567,-0.032109529863387595,0.1696546064534987,0.009351539966842145
0.003036586658215789,-0.08085389864945418,0.18471002341010315,0.009589488277645863
0.004118190728895089,0.07339503951599301,0.32537331686220994,0.007910358310840377
0.004153972343987619,-0.07626730100575965,0.198279592073899,0.010476216982636823
0.002701189895223911,-0.1561620915943551,0.1830157404379609,0.008657410450558243
0.004956601843657897,0.06012458777033776,0.29091906859696803,0.007798567810324773
0.004738257562778776,-0.08492901282078105,0.2173918828709084,0.010815915208907826
0.004474814869683466,-0.12668796770549823,0.23067025862862672,0.011095158091257613
0.004422601012345366,-0.019319560264303707,0.3037901676338348,0.01041371996846466
0.0068023133970575135,0.005160351856420484,0.2868771032840142,0.00837682219325819
0.0016991383013097512,0.03974722524981829,0.23211697199391423,0.008825209016482947
0.006118175819975589,0.008121642091561734,0.24386375805554614,0.007615854237598553
0.003051693440731084,0.05199574653339269,0.15766340179989752,0.007235291477235728
0.006605644645554713,0.07149348638501692,0.2184372729140453,0.007843747736445472
0.0033081787277081647,0.020536338319969545,0.19788697453202048,0.00818200735760687
0.0033920431712974914,0.013758200519871219,0.1226192374208559,0.008548944868954115
0.004553849919243279,0.07334746470958123,0.23188790802008286,0.008161095315672414
0.00274275301900679,-0.016785147209098194,0.236801132129321,0.00835383440488455
0.0027735030707218304,0.036196892580940866,0.24798540106624314,0.009581493860839238
0.004132569717173539,-0.007625823786047597,0.23103002086688598,0.0075066392322931845
0.004421612652980915,-0.029342996641441063,0.22127033336645566,0.007731062217465966
0.004309492436188434,-0.05874660849608456,0.2969258982182245,0.009210569556910922
0.0029306814746963747,-0.132440695047688,0.21319128027510426,0.007914096220739712
0.004504353902096326,-0.010034748198531592,0.2542829075768758,0.009781909911315903
0.0008294610162672159,0.1800188232749247,0.19491928367644848,0.008445268627349
0.003098224213515208,0.021927403296255307,0.21740608234280487,0.007622864072087078
0.0036345112973630634,-0.011130891782808482,0.1804372638962616,0.007575256550291981
0.004693000113318996,-0.26577427157330474,0.25928671394873964,0.009189625831456136
0.0029800593637464606,-0.020702927858012476,0.20549379668569587,0.008633075230027343
