alpha_0,alpha_1,beta_0,beta_1,$\sigma$,Y_0,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,Y_16,Y_17,Y_18,Y_19,Y_20,Y_21,Y_22,Y_23,Y_24,Y_25,Y_26,Y_27,Y_28
0.006010555209285834,0.25077824249460995,0.11088061415021597,0.27004887024550045,0.009931300793948002,-0.006036528581730141,-0.011812797502136995,0.0019128293741351758,0.0037653971590295952,-0.0047265222926788876,-0.017165422007686323,-0.0052546212373871,0.005344113242266797,0.013451223982283234,0.006332562416257404,0.0007898283943611028,0.003514317719804882,-0.003674697525042175,0.0034555150365861882,-0.00030385357399460665,0.012119542977861775,0.008915003169678283,-0.0009370738357332968,-0.002789827733388757,0.0037803293877654728,0.012435823883946016,-0.006424611093333144,0.00027095197856931907,-0.008885223608702504,0.004013418987098359,0.004163065934802461,-0.004088971181905074,0.017925458323341262,-0.002976695317907611
0.006716684434732066,0.2631901669570555,0.0990589382500708,0.27459956341239006,0.009764176462960199,-0.006768793749721334,-0.012680606869535396,0.007393155693501519,0.003670533168562525,-0.0067412134397499815,-0.015472556225985108,-0.013902369823566265,0.01069371771952233,0.007191462590309749,0.0044521097617359175,0.0014619441069437258,0.004239862587827769,-0.0021768921660663848,-0.004149344899779409,-0.0028658387232537493,0.012673168229510187,0.003906508688816662,-0.00230812405206891,-0.00448203248435201,0.007804430743770234,0.010336860688273445,-0.01393081949539552,-0.0005807737584383596,-0.002549762136761797,0.00948632741898166,0.004094666293867687,-0.00611011926130054,0.019083322982546738,0.005670004963251098
0.006855404260241838,0.3419287275564484,0.11484170643830931,0.13413924642469896,0.013540528988632334,0.002286326503146184,0.015895082641639708,1.4293133429042654e-05,-0.020864987578111553,0.0006380518202804915,0.02002690550640677,0.020057976748437595,-0.013899262180545888,-0.0038154967513734303,0.00024031825088358756,0.009274285051675237,-0.0063141812127743,-0.008084075068688645,0.009868142601455621,0.024356123629266438,-0.001066215934098195,0.0029770994994325587,0.0018011203219762116,0.016535907438100652,0.0003488482913935715,0.010265306484670908,0.016244715769845174,-0.014991592687810022,0.012968639795723243,0.01220057782856629,0.013226999591488106,0.023624731964897575,0.004223646444740006,0.011570812530596861
0.0070829180530182344,0.25917907313789895,0.09639079636396072,0.27875029036784094,0.011660396191857833,0.0006447397468331866,-0.013435882466085087,0.0015857568484313295,0.015540089959138425,0.007071129862294023,-0.018720369581602638,-0.02173533768748046,-0.0021168999666662017,0.011536103919715986,0.02513777750652986,-0.007919111492943097,0.006350509125689193,0.0034248455437428296,-0.0024361006067097593,0.006489511812533131,-0.006467650029745869,-0.0025722277272634563,-0.002961846990105494,-0.011412414841945112,-0.0030104197569044014,0.010454682468539445,0.0002908575784811803,0.0010642833613322728,-0.0013376232408902154,-0.004515507408888405,0.007045689880420224,-0.007996084574594572,0.009188065246916519,0.005650825764450936
0.008511673937175923,0.2296963932205638,0.0763263166403795,0.32249849297896216,0.014472204634887657,0.003229958043277264,0.01171022472601471,-0.012767193113611748,-0.006268097045367335,0.007417052693288525,-0.009463289212904078,0.031198646992270082,0.015784068413914363,0.01269381877459199,-0.02016327607494418,0.0011721637836863447,-0.0055092360400171595,-0.00022249416371074063,0.0009054001586009245,-0.00048433396074864604,0.0187918889977281,0.01691237164370911,-0.0013116200143306201,0.0182961853936048,0.021011428308016913,0.0032283084775903206,-0.013102621729297001,0.019475564171372146,0.017571832340890166,0.023010175101179847,0.012543854190753625,0.008653065700747272,0.014891870373211302,0.00872055076406708
0.006304044919971252,0.2076196620362726,0.0637585793433028,0.19291278904050557,0.012119284110547099,-0.0010346579978024737,-0.013835864068691325,0.027921590474894165,0.004672499084471871,-0.0011606673788392768,0.012528646750027347,-0.02757609909093843,0.004954863327592443,0.008631625543081963,0.014791775737035521,0.020351941791908114,0.01160835968302251,0.0030965569545215676,0.0015428516960297111,-0.004043229030243666,0.00558098255477742,-0.02537565430174591,-0.004508841096671128,-0.0045156910417598495,0.012184136150155428,-0.010234948531608485,0.017429348505373716,-0.016674579432472438,0.013478257049569889,-0.010405236272921014,0.005547636375212247,-0.01060864834725877,-0.003805154816895263,0.015464612670029744
0.010438000924028735,0.16273149541674703,0.05635279783476562,0.2745213357780864,0.014086895334681314,0.02241740470680314,0.017679089964293355,0.006633759176016748,0.0009048698873590168,0.009995899521313797,-0.01059480945410084,-0.00018321285976349695,-0.02337427336662962,-0.017689819004414062,0.009590638927787068,0.011297530894996025,0.009423640931928457,-0.002083918778203435,0.012399096497383832,0.031079372559010204,-0.012681387925439278,0.0060071894345992876,0.009687597404132678,0.02140448097664212,0.013115110210163176,-0.004594584378534058,-0.011804944971011937,0.025772841638515176,-0.0015380756216444192,-0.0043608824305029215,0.02391288344434562,0.006678021987719841,0.014459560211258477,0.006049699989918079
0.0024432392658603097,0.45237327870306865,0.04577034967385628,0.19103555404830677,0.011671783125153356,-0.00629417191153522,-0.012045380132107155,0.001178481581896323,-0.0012162136954553275,-0.00986992917835587,0.010116424888639543,0.0028268657265658414,0.027173099048812713,0.018058407648724746,-0.0005615517539456004,-0.003128004216608145,0.00041429895915832883,0.003554966486596752,-0.002171854852225222,-0.005713967806154404,0.009425789610782904,0.0060058889684535275,0.0008932228629672109,-0.005562889251452256,-0.0019692537928183767,0.007918721707905255,0.0251129364290067,-0.0036338002990143423,0.00905550832066314,0.019233083080722913,-0.005426015567879259,0.002399815741335682,0.009007577884544326,-0.0015030603073839964
0.008547945486343737,0.06910623924557308,0.051203786870517375,0.14619836410832454,0.011209025202405153,0.004691134532026982,-0.0008912378269721823,-0.006678306764474983,0.006629579249727797,0.0037544295239765398,-0.0007667983703775903,-0.014681756702615808,-0.017480548693392984,-0.008689785512180482,-0.0024889479764658136,-0.01552981960256325,0.015443858291063548,0.008682234971273555,0.009447153640878645,0.014211059086526348,0.006641455483642325,0.008172308262817294,0.00771049428216235,-0.007345863519643454,0.01113012766244989,-0.005344643471370073,0.007397328843689639,0.009747371323617391,0.010868427202967655,0.0021724707776828644,0.011453295774397956,-0.010273943900520126,0.01812291833144533,0.016317575485390725
0.004216643555914595,0.3908947482266146,0.027996846110833664,0.2643530668872976,0.011801725843174612,-0.0036221635853167485,-0.0032530061645250404,0.008774154802273906,-0.011108798313776586,0.006895568789706384,0.010637868871708948,0.02047892884426645,0.024030019059845545,0.006845341119060618,0.007418724659517231,0.023353363103271754,-0.01126305654462836,-0.002358219490965705,0.00046563262993658483,0.000662719855499093,0.004666873497576244,-0.0010299846280873895,0.0010627248650837968,0.020911287740119505,-0.001710816423575902,0.017152673501051582,0.006723459853616111,0.0015756215045755115,0.0028587029970133246,0.007956943917439542,0.0014756211162431949,0.02822485152868461,-0.004066815174816869,0.00032827547506172335
